CO_POSICAO;SG_AREA;CO_ITEM;TX_GABARITO;CO_HABILIDADE;IN_ITEM_ABAN;TX_MOTIVO_ABAN;NU_PARAM_A;NU_PARAM_B;NU_PARAM_C;TX_COR;CO_PROVA;TP_LINGUA;IN_ITEM_ADAPTADO
95;LC;7924;B;;0;;2.609;1.334;0.097;Cinza;265;0;0
92;LC;7924;B;;0;;2.609;1.334;0.097;Cinza;249;0;0
94;LC;7924;B;;0;;2.609;1.334;0.097;Cinza;267;0;0
95;LC;7924;B;;0;;2.609;1.334;0.097;Cinza;280;0;0
95;LC;7924;B;;0;;2.609;1.334;0.097;Rosa;282;0;0
92;LC;7924;B;;0;;2.609;1.334;0.097;Amarelo;279;0;0
94;LC;7924;B;;0;;2.609;1.334;0.097;Azul;281;0;0
63;CN;7984;E;1;0;;2.9936;1.16288;0.11765;Branco;252;;1
158;MT;8132;B;;0;;2.54366;2.69742;0.13884;Cinza;290;;1
167;MT;8132;B;;0;;2.54366;2.69742;0.13884;Cinza;270;;0
158;MT;8132;B;;0;;2.54366;2.69742;0.13884;Cinza;284;;0
167;MT;8132;B;;0;;2.54366;2.69742;0.13884;Rosa;286;;0
148;MT;8132;B;;0;;2.54366;2.69742;0.13884;Amarelo;283;;0
158;MT;8132;B;;0;;2.54366;2.69742;0.13884;Cinza;266;;0
148;MT;8132;B;;0;;2.54366;2.69742;0.13884;Cinza;250;;0
161;MT;8132;B;;0;;2.54366;2.69742;0.13884;Azul;285;;0
158;MT;8132;B;;0;;2.54366;2.69742;0.13884;Cinza;258;;1
161;MT;8132;B;;0;;2.54366;2.69742;0.13884;Cinza;268;;0
65;CN;8199;A;18;0;;2.94609;1.43237;0.12312;Branco;237;;0
50;CN;8199;A;18;0;;2.94609;1.43237;0.12312;Amarelo;236;;0
62;CN;8199;A;18;0;;2.94609;1.43237;0.12312;Azul;235;;0
65;CN;8199;A;18;0;;2.94609;1.43237;0.12312;Branco;252;;1
77;CN;8199;A;18;0;;2.94609;1.43237;0.12312;Rosa;238;;0
92;LC;8265;E;5;0;;4.02455;0.41763;0.15192;Azul;241;0;0
95;LC;8265;E;5;0;;4.02455;0.41763;0.15192;Cinza;253;0;1
95;LC;8265;E;5;0;;4.02455;0.41763;0.15192;Cinza;240;0;0
93;LC;8265;E;5;0;;4.02455;0.41763;0.15192;Amarelo;239;0;0
92;LC;8265;E;5;0;;4.02455;0.41763;0.15192;Rosa;242;0;0
49;CN;8594;D;13;0;;3.01163;1.43934;0.09562;Branco;252;;1
49;CN;8594;D;13;0;;3.01163;1.43934;0.09562;Branco;237;;0
87;CN;8594;D;13;0;;3.01163;1.43934;0.09562;Azul;235;;0
47;CN;8594;D;13;0;;3.01163;1.43934;0.09562;Rosa;238;;0
74;CN;8594;D;13;0;;3.01163;1.43934;0.09562;Amarelo;236;;0
31;CH;8635;B;2;0;;1.48784;1.74819;0.25985;Rosa;234;;0
11;CH;8635;B;2;0;;1.48784;1.74819;0.25985;Branco;233;;0
11;CH;8635;B;2;0;;1.48784;1.74819;0.25985;Branco;251;;1
36;CH;8635;B;2;0;;1.48784;1.74819;0.25985;Azul;231;;0
21;CH;8635;B;2;0;;1.48784;1.74819;0.25985;Amarelo;232;;0
84;CN;9102;D;;0;;2.66788;0.70934;0.17223;Rosa;278;;0
78;CN;9102;D;;0;;2.66788;0.70934;0.17223;Azul;275;;0
82;CN;9102;D;;0;;2.66788;0.70934;0.17223;Amarelo;276;;0
75;CN;9102;D;;0;;2.66788;0.70934;0.17223;Branco;277;;0
75;CN;9102;D;;0;;2.66788;0.70934;0.17223;Branco;261;;0
78;CN;9102;D;;0;;2.66788;0.70934;0.17223;Branco;247;;0
75;CN;9102;D;;0;;2.66788;0.70934;0.17223;Branco;256;;1
75;CN;9102;D;;0;;2.66788;0.70934;0.17223;Branco;288;;1
84;CN;9102;D;;0;;2.66788;0.70934;0.17223;Branco;263;;0
82;CN;9102;D;;0;;2.66788;0.70934;0.17223;Branco;259;;0
60;CN;9302;E;29;0;;3.40327;2.65294;0.10534;Rosa;238;;0
66;CN;9302;E;29;0;;3.40327;2.65294;0.10534;Azul;235;;0
83;CN;9302;E;29;0;;3.40327;2.65294;0.10534;Amarelo;236;;0
73;CN;9302;E;29;0;;3.40327;2.65294;0.10534;Branco;252;;1
73;CN;9302;E;29;0;;3.40327;2.65294;0.10534;Branco;237;;0
160;MT;9431;E;;0;;3.073;2.36;0.08;Cinza;266;;0
160;MT;9431;E;;0;;3.073;2.36;0.08;Cinza;258;;1
145;MT;9431;E;;0;;3.073;2.36;0.08;Rosa;286;;0
151;MT;9431;E;;0;;3.073;2.36;0.08;Cinza;268;;0
160;MT;9431;E;;0;;3.073;2.36;0.08;Cinza;284;;0
160;MT;9431;E;;0;;3.073;2.36;0.08;Cinza;290;;1
151;MT;9431;E;;0;;3.073;2.36;0.08;Azul;285;;0
155;MT;9431;E;;0;;3.073;2.36;0.08;Amarelo;283;;0
145;MT;9431;E;;0;;3.073;2.36;0.08;Cinza;270;;0
155;MT;9431;E;;0;;3.073;2.36;0.08;Cinza;250;;0
66;CN;9440;C;;0;;2.5243;2.54187;0.34476;Branco;247;;0
53;CN;9440;C;;0;;2.5243;2.54187;0.34476;Branco;263;;0
64;CN;9440;C;;0;;2.5243;2.54187;0.34476;Branco;259;;0
71;CN;9440;C;;0;;2.5243;2.54187;0.34476;Branco;256;;1
71;CN;9440;C;;0;;2.5243;2.54187;0.34476;Branco;288;;1
71;CN;9440;C;;0;;2.5243;2.54187;0.34476;Branco;261;;0
66;CN;9440;C;;0;;2.5243;2.54187;0.34476;Azul;275;;0
53;CN;9440;C;;0;;2.5243;2.54187;0.34476;Rosa;278;;0
71;CN;9440;C;;0;;2.5243;2.54187;0.34476;Branco;277;;0
64;CN;9440;C;;0;;2.5243;2.54187;0.34476;Amarelo;276;;0
28;CH;9547;E;;0;;1.20147;0.86974;0.21038;Branco;273;;0
13;CH;9547;E;;0;;1.20147;0.86974;0.21038;Rosa;274;;0
9;CH;9547;E;;0;;1.20147;0.86974;0.21038;Azul;271;;0
7;CH;9547;E;;0;;1.20147;0.86974;0.21038;Amarelo;272;;0
13;CH;9547;E;;0;;1.20147;0.86974;0.21038;Branco;264;;0
9;CH;9547;E;;0;;1.20147;0.86974;0.21038;Branco;248;;0
28;CH;9547;E;;0;;1.20147;0.86974;0.21038;Branco;255;;1
7;CH;9547;E;;0;;1.20147;0.86974;0.21038;Branco;260;;0
28;CH;9547;E;;0;;1.20147;0.86974;0.21038;Branco;287;;1
28;CH;9547;E;;0;;1.20147;0.86974;0.21038;Branco;262;;0
7;CH;9704;B;;0;;2.213;1.415;0.162;Branco;264;;0
11;CH;9704;B;;0;;2.213;1.415;0.162;Branco;248;;0
22;CH;9704;B;;0;;2.213;1.415;0.162;Branco;262;;0
15;CH;9704;B;;0;;2.213;1.415;0.162;Branco;260;;0
22;CH;9704;B;;0;;2.213;1.415;0.162;Branco;287;;1
22;CH;9704;B;;0;;2.213;1.415;0.162;Branco;255;;1
7;CH;9704;B;;0;;2.213;1.415;0.162;Rosa;274;;0
11;CH;9704;B;;0;;2.213;1.415;0.162;Azul;271;;0
22;CH;9704;B;;0;;2.213;1.415;0.162;Branco;273;;0
15;CH;9704;B;;0;;2.213;1.415;0.162;Amarelo;272;;0
30;CH;9954;D;;0;;2.67087;2.55169;0.20912;Rosa;274;;0
26;CH;9954;D;;0;;2.67087;2.55169;0.20912;Amarelo;272;;0
30;CH;9954;D;;0;;2.67087;2.55169;0.20912;Azul;271;;0
19;CH;9954;D;;0;;2.67087;2.55169;0.20912;Branco;273;;0
30;CH;9954;D;;0;;2.67087;2.55169;0.20912;Branco;264;;0
30;CH;9954;D;;0;;2.67087;2.55169;0.20912;Branco;248;;0
19;CH;9954;D;;0;;2.67087;2.55169;0.20912;Branco;287;;1
26;CH;9954;D;;0;;2.67087;2.55169;0.20912;Branco;260;;0
19;CH;9954;D;;0;;2.67087;2.55169;0.20912;Branco;262;;0
19;CH;9954;D;;0;;2.67087;2.55169;0.20912;Branco;255;;1
155;MT;9994;D;;0;;2.633;1.621;0.108;Cinza;258;;1
155;MT;9994;D;;0;;2.633;1.621;0.108;Cinza;290;;1
78;CN;10041;D;;0;;1.34535;1.9843;0.18867;Branco;288;;1
52;CN;10041;D;;0;;1.34535;1.9843;0.18867;Branco;259;;0
78;CN;10041;D;;0;;1.34535;1.9843;0.18867;Branco;256;;1
66;CN;10041;D;;0;;1.34535;1.9843;0.18867;Branco;263;;0
78;CN;10041;D;;0;;1.34535;1.9843;0.18867;Branco;261;;0
55;CN;10041;D;;0;;1.34535;1.9843;0.18867;Branco;247;;0
55;CN;10041;D;;0;;1.34535;1.9843;0.18867;Azul;275;;0
78;CN;10041;D;;0;;1.34535;1.9843;0.18867;Branco;277;;0
66;CN;10041;D;;0;;1.34535;1.9843;0.18867;Rosa;278;;0
52;CN;10041;D;;0;;1.34535;1.9843;0.18867;Amarelo;276;;0
41;CH;10413;D;;0;;2.20567;0.68027;0.20512;Rosa;274;;0
5;CH;10413;D;;0;;2.20567;0.68027;0.20512;Azul;271;;0
2;CH;10413;D;;0;;2.20567;0.68027;0.20512;Amarelo;272;;0
44;CH;10413;D;;0;;2.20567;0.68027;0.20512;Branco;273;;0
41;CH;10413;D;;0;;2.20567;0.68027;0.20512;Branco;264;;0
2;CH;10413;D;;0;;2.20567;0.68027;0.20512;Branco;260;;0
44;CH;10413;D;;0;;2.20567;0.68027;0.20512;Branco;287;;1
44;CH;10413;D;;0;;2.20567;0.68027;0.20512;Branco;255;;1
5;CH;10413;D;;0;;2.20567;0.68027;0.20512;Branco;248;;0
44;CH;10413;D;;0;;2.20567;0.68027;0.20512;Branco;262;;0
129;LC;10523;D;;0;;4.22675;0.12227;0.17411;Cinza;289;;1
106;LC;10523;D;;0;;4.22675;0.12227;0.17411;Cinza;267;;0
129;LC;10523;D;;0;;4.22675;0.12227;0.17411;Cinza;265;;0
129;LC;10523;D;;0;;4.22675;0.12227;0.17411;Cinza;257;;1
109;LC;10523;D;;0;;4.22675;0.12227;0.17411;Cinza;269;;0
103;LC;10523;D;;0;;4.22675;0.12227;0.17411;Cinza;249;;0
103;LC;10523;D;;0;;4.22675;0.12227;0.17411;Amarelo;279;;0
129;LC;10523;D;;0;;4.22675;0.12227;0.17411;Cinza;280;;0
109;LC;10523;D;;0;;4.22675;0.12227;0.17411;Rosa;282;;0
106;LC;10523;D;;0;;4.22675;0.12227;0.17411;Azul;281;;0
80;CN;10649;D;;0;;2.33719;1.74175;0.19743;Amarelo;276;;0
67;CN;10649;D;;0;;2.33719;1.74175;0.19743;Branco;277;;0
59;CN;10649;D;;0;;2.33719;1.74175;0.19743;Rosa;278;;0
63;CN;10649;D;;0;;2.33719;1.74175;0.19743;Azul;275;;0
59;CN;10649;D;;0;;2.33719;1.74175;0.19743;Branco;263;;0
67;CN;10649;D;;0;;2.33719;1.74175;0.19743;Branco;261;;0
63;CN;10649;D;;0;;2.33719;1.74175;0.19743;Branco;247;;0
80;CN;10649;D;;0;;2.33719;1.74175;0.19743;Branco;259;;0
67;CN;10649;D;;0;;2.33719;1.74175;0.19743;Branco;256;;1
67;CN;10649;D;;0;;2.33719;1.74175;0.19743;Branco;288;;1
66;CN;10883;E;3;0;;0.49684;-0.34227;0.03024;Amarelo;236;;0
78;CN;10883;E;3;0;;0.49684;-0.34227;0.03024;Azul;235;;0
81;CN;10883;E;3;0;;0.49684;-0.34227;0.03024;Rosa;238;;0
57;CN;10883;E;3;0;;0.49684;-0.34227;0.03024;Branco;252;;1
57;CN;10883;E;3;0;;0.49684;-0.34227;0.03024;Branco;237;;0
144;MT;10907;C;;0;;2.082;2.284;0.176;Cinza;290;;1
144;MT;10907;C;;0;;2.082;2.284;0.176;Cinza;258;;1
71;CN;11265;B;;0;;3.45012;0.58043;0.186;Branco;263;;0
83;CN;11265;B;;0;;3.45012;0.58043;0.186;Branco;259;;0
79;CN;11265;B;;0;;3.45012;0.58043;0.186;Branco;247;;0
56;CN;11265;B;;0;;3.45012;0.58043;0.186;Branco;261;;0
56;CN;11265;B;;0;;3.45012;0.58043;0.186;Branco;256;;1
56;CN;11265;B;;0;;3.45012;0.58043;0.186;Branco;288;;1
56;CN;11265;B;;0;;3.45012;0.58043;0.186;Branco;277;;0
71;CN;11265;B;;0;;3.45012;0.58043;0.186;Rosa;278;;0
79;CN;11265;B;;0;;3.45012;0.58043;0.186;Azul;275;;0
83;CN;11265;B;;0;;3.45012;0.58043;0.186;Amarelo;276;;0
65;CN;11392;B;25;0;;1.97347;0.82194;0.21998;Rosa;238;;0
72;CN;11392;B;25;0;;1.97347;0.82194;0.21998;Amarelo;236;;0
58;CN;11392;B;25;0;;1.97347;0.82194;0.21998;Azul;235;;0
81;CN;11392;B;25;0;;1.97347;0.82194;0.21998;Branco;252;;1
81;CN;11392;B;25;0;;1.97347;0.82194;0.21998;Branco;237;;0
54;CN;11630;E;17;0;;1.40728;1.11505;0.16506;Branco;252;;1
85;CN;11630;E;17;0;;1.40728;1.11505;0.16506;Rosa;238;;0
82;CN;11630;E;17;0;;1.40728;1.11505;0.16506;Azul;235;;0
63;CN;11630;E;17;0;;1.40728;1.11505;0.16506;Amarelo;236;;0
54;CN;11630;E;17;0;;1.40728;1.11505;0.16506;Branco;237;;0
53;CN;11753;C;;0;;1.10248;0.85743;0.22884;Azul;275;;0
57;CN;11753;C;;0;;1.10248;0.85743;0.22884;Amarelo;276;;0
83;CN;11753;C;;0;;1.10248;0.85743;0.22884;Branco;277;;0
64;CN;11753;C;;0;;1.10248;0.85743;0.22884;Rosa;278;;0
83;CN;11753;C;;0;;1.10248;0.85743;0.22884;Branco;261;;0
83;CN;11753;C;;0;;1.10248;0.85743;0.22884;Branco;288;;1
57;CN;11753;C;;0;;1.10248;0.85743;0.22884;Branco;259;;0
64;CN;11753;C;;0;;1.10248;0.85743;0.22884;Branco;263;;0
53;CN;11753;C;;0;;1.10248;0.85743;0.22884;Branco;247;;0
83;CN;11753;C;;0;;1.10248;0.85743;0.22884;Branco;256;;1
66;CN;11930;C;;0;;1.03817;1.37491;0.33234;Branco;288;;1
62;CN;11930;C;;0;;1.03817;1.37491;0.33234;Branco;247;;0
66;CN;11930;C;;0;;1.03817;1.37491;0.33234;Branco;261;;0
58;CN;11930;C;;0;;1.03817;1.37491;0.33234;Branco;263;;0
79;CN;11930;C;;0;;1.03817;1.37491;0.33234;Branco;259;;0
66;CN;11930;C;;0;;1.03817;1.37491;0.33234;Branco;256;;1
58;CN;11930;C;;0;;1.03817;1.37491;0.33234;Rosa;278;;0
66;CN;11930;C;;0;;1.03817;1.37491;0.33234;Branco;277;;0
62;CN;11930;C;;0;;1.03817;1.37491;0.33234;Azul;275;;0
79;CN;11930;C;;0;;1.03817;1.37491;0.33234;Amarelo;276;;0
74;CN;11968;B;;0;;2.83182;1.12376;0.19208;Rosa;278;;0
74;CN;11968;B;;0;;2.83182;1.12376;0.19208;Amarelo;276;;0
53;CN;11968;B;;0;;2.83182;1.12376;0.19208;Branco;277;;0
82;CN;11968;B;;0;;2.83182;1.12376;0.19208;Azul;275;;0
53;CN;11968;B;;0;;2.83182;1.12376;0.19208;Branco;261;;0
74;CN;11968;B;;0;;2.83182;1.12376;0.19208;Branco;259;;0
53;CN;11968;B;;0;;2.83182;1.12376;0.19208;Branco;256;;1
53;CN;11968;B;;0;;2.83182;1.12376;0.19208;Branco;288;;1
82;CN;11968;B;;0;;2.83182;1.12376;0.19208;Branco;247;;0
74;CN;11968;B;;0;;2.83182;1.12376;0.19208;Branco;263;;0
165;MT;12222;D;;0;;1.85241;2.23435;0.11141;Cinza;270;;0
156;MT;12222;D;;0;;1.85241;2.23435;0.11141;Cinza;266;;0
165;MT;12222;D;;0;;1.85241;2.23435;0.11141;Rosa;286;;0
156;MT;12222;D;;0;;1.85241;2.23435;0.11141;Cinza;284;;0
146;MT;12222;D;;0;;1.85241;2.23435;0.11141;Cinza;250;;0
156;MT;12222;D;;0;;1.85241;2.23435;0.11141;Cinza;258;;1
159;MT;12222;D;;0;;1.85241;2.23435;0.11141;Azul;285;;0
159;MT;12222;D;;0;;1.85241;2.23435;0.11141;Cinza;268;;0
156;MT;12222;D;;0;;1.85241;2.23435;0.11141;Cinza;290;;1
146;MT;12222;D;;0;;1.85241;2.23435;0.11141;Amarelo;283;;0
77;CN;12518;A;;0;;3.00688;2.11971;0.19693;Branco;256;;1
77;CN;12518;A;;0;;3.00688;2.11971;0.19693;Branco;288;;1
61;CN;12518;A;;0;;3.00688;2.11971;0.19693;Branco;263;;0
61;CN;12518;A;;0;;3.00688;2.11971;0.19693;Branco;259;;0
77;CN;12518;A;;0;;3.00688;2.11971;0.19693;Branco;261;;0
70;CN;12518;A;;0;;3.00688;2.11971;0.19693;Branco;247;;0
61;CN;12518;A;;0;;3.00688;2.11971;0.19693;Amarelo;276;;0
77;CN;12518;A;;0;;3.00688;2.11971;0.19693;Branco;277;;0
61;CN;12518;A;;0;;3.00688;2.11971;0.19693;Rosa;278;;0
70;CN;12518;A;;0;;3.00688;2.11971;0.19693;Azul;275;;0
155;MT;12584;E;;0;;2.683;1.331;0.072;Cinza;254;;1
64;CN;12619;B;;0;;1.66546;0.80753;0.18004;Azul;275;;0
59;CN;12619;B;;0;;1.66546;0.80753;0.18004;Amarelo;276;;0
68;CN;12619;B;;0;;1.66546;0.80753;0.18004;Branco;277;;0
62;CN;12619;B;;0;;1.66546;0.80753;0.18004;Rosa;278;;0
68;CN;12619;B;;0;;1.66546;0.80753;0.18004;Branco;256;;1
64;CN;12619;B;;0;;1.66546;0.80753;0.18004;Branco;247;;0
59;CN;12619;B;;0;;1.66546;0.80753;0.18004;Branco;259;;0
62;CN;12619;B;;0;;1.66546;0.80753;0.18004;Branco;263;;0
68;CN;12619;B;;0;;1.66546;0.80753;0.18004;Branco;261;;0
87;CN;12710;D;9;0;;2.68585;1.34192;0.13539;Amarelo;236;;0
77;CN;12710;D;9;0;;2.68585;1.34192;0.13539;Branco;237;;0
58;CN;12710;D;9;0;;2.68585;1.34192;0.13539;Rosa;238;;0
77;CN;12710;D;9;0;;2.68585;1.34192;0.13539;Branco;252;;1
61;CN;12710;D;9;0;;2.68585;1.34192;0.13539;Azul;235;;0
174;MT;12753;B;;0;;2.09475;0.44474;0.18491;Cinza;250;;0
137;MT;12753;B;;0;;2.09475;0.44474;0.18491;Cinza;270;;0
140;MT;12753;B;;0;;2.09475;0.44474;0.18491;Cinza;266;;0
140;MT;12753;B;;0;;2.09475;0.44474;0.18491;Cinza;290;;1
177;MT;12753;B;;0;;2.09475;0.44474;0.18491;Cinza;268;;0
177;MT;12753;B;;0;;2.09475;0.44474;0.18491;Azul;285;;0
140;MT;12753;B;;0;;2.09475;0.44474;0.18491;Cinza;284;;0
140;MT;12753;B;;0;;2.09475;0.44474;0.18491;Cinza;258;;1
174;MT;12753;B;;0;;2.09475;0.44474;0.18491;Amarelo;283;;0
137;MT;12753;B;;0;;2.09475;0.44474;0.18491;Rosa;286;;0
88;CN;12755;D;;0;;3.67407;1.02035;0.1745;Branco;259;;0
49;CN;12755;D;;0;;3.67407;1.02035;0.1745;Branco;261;;0
49;CN;12755;D;;0;;3.67407;1.02035;0.1745;Branco;288;;1
49;CN;12755;D;;0;;3.67407;1.02035;0.1745;Branco;256;;1
51;CN;12755;D;;0;;3.67407;1.02035;0.1745;Branco;263;;0
90;CN;12755;D;;0;;3.67407;1.02035;0.1745;Branco;247;;0
90;CN;12755;D;;0;;3.67407;1.02035;0.1745;Azul;275;;0
49;CN;12755;D;;0;;3.67407;1.02035;0.1745;Branco;277;;0
88;CN;12755;D;;0;;3.67407;1.02035;0.1745;Amarelo;276;;0
51;CN;12755;D;;0;;3.67407;1.02035;0.1745;Rosa;278;;0
95;LC;12762;D;7;0;;1.329;0.449;0.21;Cinza;253;1;1
95;LC;12762;D;7;0;;1.329;0.449;0.21;Cinza;240;1;0
95;LC;12762;D;7;0;;1.329;0.449;0.21;Rosa;242;1;0
93;LC;12762;D;7;0;;1.329;0.449;0.21;Amarelo;239;1;0
91;LC;12762;D;7;0;;1.329;0.449;0.21;Azul;241;1;0
94;LC;12892;C;;0;;4.582;0.997;0.138;Cinza;280;0;0
93;LC;12892;C;;0;;4.582;0.997;0.138;Azul;281;0;0
92;LC;12892;C;;0;;4.582;0.997;0.138;Rosa;282;0;0
91;LC;12892;C;;0;;4.582;0.997;0.138;Amarelo;279;0;0
94;LC;12892;C;;0;;4.582;0.997;0.138;Cinza;265;0;0
93;LC;12892;C;;0;;4.582;0.997;0.138;Cinza;267;0;0
94;LC;12892;C;;0;;4.582;0.997;0.138;Cinza;257;0;1
94;LC;12892;C;;0;;4.582;0.997;0.138;Cinza;289;0;1
91;LC;12892;C;;0;;4.582;0.997;0.138;Cinza;249;0;0
92;LC;12892;C;;0;;4.582;0.997;0.138;Cinza;269;0;0
54;CN;13038;B;26;0;;2.28578;2.26051;0.2274;Rosa;238;;0
61;CN;13038;B;26;0;;2.28578;2.26051;0.2274;Branco;252;;1
71;CN;13038;B;26;0;;2.28578;2.26051;0.2274;Azul;235;;0
60;CN;13038;B;26;0;;2.28578;2.26051;0.2274;Amarelo;236;;0
61;CN;13038;B;26;0;;2.28578;2.26051;0.2274;Branco;237;;0
116;LC;13178;E;;0;;1.004;1.864;0.121;Cinza;280;;0
109;LC;13178;E;;0;;1.004;1.864;0.121;Amarelo;279;;0
110;LC;13178;E;;0;;1.004;1.864;0.121;Azul;281;;0
121;LC;13178;E;;0;;1.004;1.864;0.121;Rosa;282;;0
116;LC;13178;E;;0;;1.004;1.864;0.121;Cinza;265;;0
116;LC;13178;E;;0;;1.004;1.864;0.121;Cinza;257;;1
109;LC;13178;E;;0;;1.004;1.864;0.121;Cinza;249;;0
121;LC;13178;E;;0;;1.004;1.864;0.121;Cinza;269;;0
116;LC;13178;E;;0;;1.004;1.864;0.121;Cinza;289;;1
110;LC;13178;E;;0;;1.004;1.864;0.121;Cinza;267;;0
64;CN;13775;E;15;0;;1.40239;1.73753;0.14612;Branco;252;;1
85;CN;13934;A;24;0;;3.29756;1.06404;0.21395;Amarelo;236;;0
75;CN;13934;A;24;0;;3.29756;1.06404;0.21395;Branco;237;;0
56;CN;13934;A;24;0;;3.29756;1.06404;0.21395;Rosa;238;;0
59;CN;13934;A;24;0;;3.29756;1.06404;0.21395;Azul;235;;0
163;MT;13972;D;;0;;1.42406;1.68855;0.17033;Rosa;286;;0
150;MT;13972;D;;0;;1.42406;1.68855;0.17033;Cinza;284;;0
171;MT;13972;D;;0;;1.42406;1.68855;0.17033;Amarelo;283;;0
171;MT;13972;D;;0;;1.42406;1.68855;0.17033;Cinza;250;;0
164;MT;13972;D;;0;;1.42406;1.68855;0.17033;Azul;285;;0
163;MT;13972;D;;0;;1.42406;1.68855;0.17033;Cinza;270;;0
150;MT;13972;D;;0;;1.42406;1.68855;0.17033;Cinza;290;;1
164;MT;13972;D;;0;;1.42406;1.68855;0.17033;Cinza;268;;0
