CO_POSICAO;SG_AREA;CO_ITEM;TX_GABARITO;CO_HABILIDADE;IN_ITEM_ABAN;TX_MOTIVO_ABAN;NU_PARAM_A;NU_PARAM_B;NU_PARAM_C;TX_COR;CO_PROVA;TP_LINGUA;IN_ITEM_ADAPTADO
115;LC;7457;A;24;0;;2.375;-0.22;0.208;ROSA;178;;0
131;LC;7457;A;24;0;;2.375;-0.22;0.208;AZUL;177;;0
125;LC;7457;A;24;0;;2.375;-0.22;0.208;AMARELO;175;;0
128;LC;7457;A;24;0;;2.375;-0.22;0.208;CINZA;176;;0
57;CN;7508;A;18;0;;2.7226;2.0489;0.0946;AZUL;171;;0
66;CN;7508;A;18;0;;2.7226;2.0489;0.0946;BRANCO;173;;0
59;CN;7508;A;18;0;;2.7226;2.0489;0.0946;ROSA;174;;0
48;CN;7508;A;18;0;;2.7226;2.0489;0.0946;AMARELO;172;;0
112;LC;7654;A;;0;;1.989;0.763;0.111;CINZA;189;;1
112;LC;7654;A;;0;;1.989;0.763;0.111;CINZA;185;;0
71;CN;7769;D;;0;;2.46004;1.48149;0.13851;BRANCO;188;;1
71;CN;7769;D;;0;;2.46004;1.48149;0.13851;BRANCO;183;;0
119;LC;7832;A;24;0;;1.744;1.1491;0.0982;CINZA;189;;1
108;LC;7832;A;24;0;;1.744;1.1491;0.0982;ROSA;178;;0
119;LC;7832;A;24;0;;1.744;1.1491;0.0982;AZUL;177;;0
119;LC;7832;A;24;0;;1.744;1.1491;0.0982;AMARELO;175;;0
106;LC;7832;A;24;0;;1.744;1.1491;0.0982;CINZA;176;;0
46;CN;7867;A;14;0;;1.2492;3.0754;0.2741;AMARELO;172;;0
55;CN;7867;A;14;0;;1.2492;3.0754;0.2741;BRANCO;188;;1
61;CN;7867;A;14;0;;1.2492;3.0754;0.2741;BRANCO;173;;0
55;CN;7867;A;14;0;;1.2492;3.0754;0.2741;AZUL;171;;0
77;CN;7867;A;14;0;;1.2492;3.0754;0.2741;ROSA;174;;0
55;CN;7986;A;;0;;2.10977;1.87537;0.20053;BRANCO;188;;1
55;CN;7986;A;;0;;2.10977;1.87537;0.20053;BRANCO;183;;0
159;MT;7995;C;;0;;2.367;2.57;0.208;CINZA;190;;1
159;MT;7995;C;;0;;2.367;2.57;0.208;CINZA;186;;0
117;LC;8031;D;13;0;;1.4835;1.5567;0.1424;AMARELO;175;;0
117;LC;8031;D;13;0;;1.4835;1.5567;0.1424;AZUL;177;;0
104;LC;8031;D;13;0;;1.4835;1.5567;0.1424;CINZA;176;;0
117;LC;8031;D;13;0;;1.4835;1.5567;0.1424;CINZA;189;;1
106;LC;8031;D;13;0;;1.4835;1.5567;0.1424;ROSA;178;;0
61;CN;8044;B;;0;;3.72176;1.62322;0.20595;BRANCO;183;;0
61;CN;8044;B;;0;;3.72176;1.62322;0.20595;BRANCO;188;;1
116;LC;8144;C;22;0;;1.8204;0.7506;0.0741;ROSA;178;;0
126;LC;8144;C;22;0;;1.8204;0.7506;0.0741;AMARELO;175;;0
132;LC;8144;C;22;0;;1.8204;0.7506;0.0741;AZUL;177;;0
129;LC;8144;C;22;0;;1.8204;0.7506;0.0741;CINZA;176;;0
126;LC;8144;C;22;0;;1.8204;0.7506;0.0741;CINZA;189;;1
81;CN;8190;E;5;0;;3.9939;1.9937;0.0522;AMARELO;172;;0
79;CN;8190;E;5;0;;3.9939;1.9937;0.0522;BRANCO;173;;0
75;CN;8190;E;5;0;;3.9939;1.9937;0.0522;AZUL;171;;0
51;CN;8190;E;5;0;;3.9939;1.9937;0.0522;ROSA;174;;0
94;LC;8266;B;;0;;2.72;0.546;0.148;CINZA;185;1;0
94;LC;8266;B;;0;;2.72;0.546;0.148;CINZA;189;1;1
176;MT;8412;A;30;0;;1.79469;2.14272;0.11122;AMARELO;179;;0
175;MT;8412;A;30;0;;1.79469;2.14272;0.11122;ROSA;182;;0
169;MT;8412;A;30;0;;1.79469;2.14272;0.11122;AZUL;181;;0
173;MT;8412;A;30;0;;1.79469;2.14272;0.11122;CINZA;180;;0
176;MT;8412;A;30;0;;1.79469;2.14272;0.11122;CINZA;190;;1
124;LC;8472;C;;0;;2.37899;0.34208;0.15289;CINZA;189;;1
124;LC;8472;C;;0;;2.37899;0.34208;0.15289;CINZA;185;;0
20;CH;8604;C;24;0;;1.787;2.08;0.145;AZUL;167;;0
23;CH;8604;C;24;0;;1.787;2.08;0.145;AMARELO;168;;0
28;CH;8604;C;24;0;;1.787;2.08;0.145;ROSA;170;;0
6;CH;8604;C;24;0;;1.787;2.08;0.145;BRANCO;169;;0
20;CH;8604;C;24;0;;1.787;2.08;0.145;BRANCO;187;;1
77;CN;8643;B;20;0;;2.75156;2.11854;0.23475;BRANCO;188;;1
50;CN;8822;C;8;0;;1.751;2.0899;0.0932;ROSA;174;;0
80;CN;8822;C;8;0;;1.751;2.0899;0.0932;AMARELO;172;;0
74;CN;8822;C;8;0;;1.751;2.0899;0.0932;AZUL;171;;0
74;CN;8822;C;8;0;;1.751;2.0899;0.0932;BRANCO;188;;1
78;CN;8822;C;8;0;;1.751;2.0899;0.0932;BRANCO;173;;0
46;CN;8929;B;23;0;;2.0921;0.5114;0.1765;BRANCO;173;;0
61;CN;8929;B;23;0;;2.0921;0.5114;0.1765;ROSA;174;;0
51;CN;8929;B;23;0;;2.0921;0.5114;0.1765;BRANCO;188;;1
51;CN;8929;B;23;0;;2.0921;0.5114;0.1765;AZUL;171;;0
54;CN;8929;B;23;0;;2.0921;0.5114;0.1765;AMARELO;172;;0
142;MT;8962;A;28;0;;3.166;2.693;0.194;CINZA;180;;0
155;MT;8962;A;28;0;;3.166;2.693;0.194;CINZA;190;;1
155;MT;8962;A;28;0;;3.166;2.693;0.194;AMARELO;179;;0
139;MT;8962;A;28;0;;3.166;2.693;0.194;ROSA;182;;0
150;MT;8962;A;28;0;;3.166;2.693;0.194;AZUL;181;;0
78;CN;9008;B;;0;;1.33031;1.22157;0.12669;BRANCO;188;;1
78;CN;9008;B;;0;;1.33031;1.22157;0.12669;BRANCO;183;;0
91;LC;9014;E;;0;;2.337;0.404;0.155;CINZA;189;0;1
91;LC;9014;E;;0;;2.337;0.404;0.155;CINZA;185;0;0
44;CH;9164;A;1;0;;1.116;1.781;0.173;AMARELO;168;;0
36;CH;9164;A;1;0;;1.116;1.781;0.173;BRANCO;187;;1
36;CH;9164;A;1;0;;1.116;1.781;0.173;BRANCO;169;;0
3;CH;9164;A;1;0;;1.116;1.781;0.173;ROSA;170;;0
36;CH;9164;A;1;0;;1.116;1.781;0.173;AZUL;167;;0
57;CN;9177;B;24;0;;2.72155;0.82584;0.28032;BRANCO;188;;1
17;CH;9296;D;;0;;2.648;0.579;0.109;BRANCO;187;;1
17;CH;9296;D;;0;;2.648;0.579;0.109;BRANCO;184;;0
115;LC;9379;D;;0;;2.744;1.386;0.171;CINZA;189;;1
115;LC;9379;D;;0;;2.744;1.386;0.171;CINZA;185;;0
146;MT;9384;C;;0;;3.039;0.952;0.201;CINZA;190;;1
92;LC;9541;B;;0;;2.269;0.398;0.175;CINZA;189;0;1
92;LC;9541;B;;0;;2.269;0.398;0.175;CINZA;185;0;0
93;LC;9567;C;;0;;2.431;1.083;0.196;CINZA;185;1;0
93;LC;9567;C;;0;;2.431;1.083;0.196;CINZA;189;1;1
37;CH;9569;C;19;0;;1.147;0.024;0.163;BRANCO;187;;1
45;CH;9569;C;19;0;;1.147;0.024;0.163;AMARELO;168;;0
37;CH;9569;C;19;0;;1.147;0.024;0.163;AZUL;167;;0
37;CH;9569;C;19;0;;1.147;0.024;0.163;BRANCO;169;;0
4;CH;9569;C;19;0;;1.147;0.024;0.163;ROSA;170;;0
139;MT;9604;C;;0;;1.49;0.979;0.209;CINZA;186;;0
139;MT;9604;C;;0;;1.49;0.979;0.209;CINZA;190;;1
91;LC;9614;C;7;0;;1.9322;0.8477;0.1604;CINZA;189;0;1
95;LC;9614;C;7;0;;1.9322;0.8477;0.1604;AZUL;177;0;0
91;LC;9614;C;7;0;;1.9322;0.8477;0.1604;ROSA;178;0;0
94;LC;9614;C;7;0;;1.9322;0.8477;0.1604;CINZA;176;0;0
91;LC;9614;C;7;0;;1.9322;0.8477;0.1604;AMARELO;175;0;0
79;CN;9643;E;;0;;1.13316;1.93652;0.15196;BRANCO;183;;0
79;CN;9643;E;;0;;1.13316;1.93652;0.15196;BRANCO;188;;1
151;MT;9676;C;;0;;1.704;1.494;0.149;CINZA;190;;1
151;MT;9676;C;;0;;1.704;1.494;0.149;CINZA;186;;0
93;LC;9687;A;5;0;;1.8283;0.6737;0.0694;CINZA;189;0;1
93;LC;9687;A;5;0;;1.8283;0.6737;0.0694;AMARELO;175;0;0
95;LC;9687;A;5;0;;1.8283;0.6737;0.0694;ROSA;178;0;0
91;LC;9687;A;5;0;;1.8283;0.6737;0.0694;AZUL;177;0;0
91;LC;9687;A;5;0;;1.8283;0.6737;0.0694;CINZA;176;0;0
153;MT;9711;D;19;0;;3.329;1.6;0.087;AZUL;181;;0
137;MT;9711;D;19;0;;3.329;1.6;0.087;AMARELO;179;;0
137;MT;9711;D;19;0;;3.329;1.6;0.087;CINZA;190;;1
149;MT;9711;D;19;0;;3.329;1.6;0.087;CINZA;180;;0
159;MT;9711;D;19;0;;3.329;1.6;0.087;ROSA;182;;0
148;MT;9713;A;;0;;1.089;2.618;0.266;CINZA;190;;1
95;LC;9721;D;;0;;1.328;1.107;0.153;CINZA;185;1;0
95;LC;9721;D;;0;;1.328;1.107;0.153;CINZA;189;1;1
139;MT;9746;C;12;0;;1.78;0.876;0.092;AZUL;181;;0
159;MT;9746;C;12;0;;1.78;0.876;0.092;AMARELO;179;;0
164;MT;9746;C;12;0;;1.78;0.876;0.092;ROSA;182;;0
159;MT;9746;C;12;0;;1.78;0.876;0.092;CINZA;190;;1
147;MT;9746;C;12;0;;1.78;0.876;0.092;CINZA;180;;0
131;LC;9823;B;;0;;1.725;1.857;0.065;CINZA;189;;1
131;LC;9823;B;;0;;1.725;1.857;0.065;CINZA;185;;0
94;LC;9873;C;7;0;;2.704;0.151;0.095;CINZA;189;1;1
94;LC;9873;C;7;0;;2.704;0.151;0.095;ROSA;178;1;0
94;LC;9873;C;7;0;;2.704;0.151;0.095;AMARELO;175;1;0
91;LC;9873;C;7;0;;2.704;0.151;0.095;CINZA;176;1;0
91;LC;9873;C;7;0;;2.704;0.151;0.095;AZUL;177;1;0
67;CN;10116;A;24;0;;1.13625;0.55227;0.22167;BRANCO;188;;1
15;CH;10259;B;15;0;;0.5188;2.7409;0.1448;BRANCO;187;;1
38;CH;10259;B;15;0;;0.5188;2.7409;0.1448;ROSA;170;;0
15;CH;10259;B;15;0;;0.5188;2.7409;0.1448;AZUL;167;;0
1;CH;10259;B;15;0;;0.5188;2.7409;0.1448;AMARELO;168;;0
21;CH;10259;B;15;0;;0.5188;2.7409;0.1448;BRANCO;169;;0
90;CN;10275;E;;0;;1.91114;-0.39667;0.20989;BRANCO;188;;1
90;CN;10275;E;;0;;1.91114;-0.39667;0.20989;BRANCO;183;;0
70;CN;10364;D;;0;;3.23456;1.81462;0.38621;BRANCO;188;;1
70;CN;10364;D;;0;;3.23456;1.81462;0.38621;BRANCO;183;;0
158;MT;10427;D;;0;;2.597;2.932;0.22;CINZA;190;;1
158;MT;10427;D;;0;;2.597;2.932;0.22;CINZA;186;;0
46;CN;10453;C;;0;;0.68091;-0.42356;0.21936;BRANCO;183;;0
46;CN;10453;C;;0;;0.68091;-0.42356;0.21936;BRANCO;188;;1
153;MT;10472;D;16;0;;2.87;1.3;0.043;AMARELO;179;;0
140;MT;10472;D;16;0;;2.87;1.3;0.043;CINZA;180;;0
153;MT;10472;D;16;0;;2.87;1.3;0.043;CINZA;190;;1
137;MT;10472;D;16;0;;2.87;1.3;0.043;ROSA;182;;0
148;MT;10472;D;16;0;;2.87;1.3;0.043;AZUL;181;;0
171;MT;10506;D;;0;;1.652;1.819;0.113;CINZA;186;;0
171;MT;10506;D;;0;;1.652;1.819;0.113;CINZA;190;;1
83;CN;10557;E;27;0;;1.3346;2.2788;0.09095;BRANCO;188;;1
93;LC;10570;C;7;0;;2.1044;0.0103;0.1974;CINZA;176;0;0
93;LC;10570;C;7;0;;2.1044;0.0103;0.1974;AZUL;177;0;0
94;LC;10570;C;7;0;;2.1044;0.0103;0.1974;ROSA;178;0;0
95;LC;10570;C;7;0;;2.1044;0.0103;0.1974;CINZA;189;0;1
95;LC;10570;C;7;0;;2.1044;0.0103;0.1974;AMARELO;175;0;0
115;LC;10627;C;29;0;;2.289;0.6603;0.1871;AMARELO;175;;0
134;LC;10627;C;29;0;;2.289;0.6603;0.1871;CINZA;176;;0
102;LC;10627;C;29;0;;2.289;0.6603;0.1871;AZUL;177;;0
104;LC;10627;C;29;0;;2.289;0.6603;0.1871;ROSA;178;;0
115;LC;10627;C;29;0;;2.289;0.6603;0.1871;CINZA;189;;1
54;CN;10662;D;27;0;;3.222;1.5675;0.1571;AZUL;171;;0
54;CN;10662;D;27;0;;3.222;1.5675;0.1571;BRANCO;188;;1
57;CN;10662;D;27;0;;3.222;1.5675;0.1571;AMARELO;172;;0
64;CN;10662;D;27;0;;3.222;1.5675;0.1571;ROSA;174;;0
49;CN;10662;D;27;0;;3.222;1.5675;0.1571;BRANCO;173;;0
99;LC;10678;B;;0;;0.975;1.207;0.261;CINZA;185;;0
99;LC;10678;B;;0;;0.975;1.207;0.261;CINZA;189;;1
136;MT;10746;B;;0;;2.738;1.885;0.141;CINZA;186;;0
136;MT;10746;B;;0;;2.738;1.885;0.141;CINZA;190;;1
121;LC;10773;E;18;0;;1.4408;1.7244;0.1595;CINZA;189;;1
121;LC;10773;E;18;0;;1.4408;1.7244;0.1595;AZUL;177;;0
121;LC;10773;E;18;0;;1.4408;1.7244;0.1595;AMARELO;175;;0
127;LC;10773;E;18;0;;1.4408;1.7244;0.1595;ROSA;178;;0
115;LC;10773;E;18;0;;1.4408;1.7244;0.1595;CINZA;176;;0
76;CN;10777;C;20;0;;4.691;1.9545;0.1745;AZUL;171;;0
76;CN;10777;C;20;0;;4.691;1.9545;0.1745;BRANCO;188;;1
80;CN;10777;C;20;0;;4.691;1.9545;0.1745;BRANCO;173;;0
82;CN;10777;C;20;0;;4.691;1.9545;0.1745;AMARELO;172;;0
52;CN;10777;C;20;0;;4.691;1.9545;0.1745;ROSA;174;;0
114;LC;10840;E;22;0;;0.85;1.59;0.118;AMARELO;175;;0
101;LC;10840;E;22;0;;0.85;1.59;0.118;AZUL;177;;0
103;LC;10840;E;22;0;;0.85;1.59;0.118;ROSA;178;;0
133;LC;10840;E;22;0;;0.85;1.59;0.118;CINZA;176;;0
114;LC;10840;E;22;0;;0.85;1.59;0.118;CINZA;189;;1
172;MT;10866;B;;0;;2.194;2.125;0.342;CINZA;186;;0
172;MT;10866;B;;0;;2.194;2.125;0.342;CINZA;190;;1
88;CN;11031;A;1;0;;1.9868;2.20947;0.09642;BRANCO;188;;1
143;MT;11111;E;12;0;;1.773;1.604;0.23;CINZA;190;;1
94;LC;11231;E;;0;;5.6928;1.03299;0.06788;CINZA;185;0;0
94;LC;11231;E;;0;;5.6928;1.03299;0.06788;CINZA;189;0;1
173;MT;11373;A;;0;;2.751;2.284;0.125;CINZA;186;;0
173;MT;11373;A;;0;;2.751;2.284;0.125;CINZA;190;;1
4;CH;11459;D;;0;;2.563;1.381;0.312;BRANCO;184;;0
4;CH;11459;D;;0;;2.563;1.381;0.312;BRANCO;187;;1
84;CN;11464;C;;0;;2.08652;1.30828;0.13366;BRANCO;183;;0
84;CN;11464;C;;0;;2.08652;1.30828;0.13366;BRANCO;188;;1
61;CN;11645;A;8;0;;2.9495;0.41741;0.16942;BRANCO;188;;1
48;CN;11671;B;;0;;5.49797;1.62655;0.21251;BRANCO;188;;1
48;CN;11671;B;;0;;5.49797;1.62655;0.21251;BRANCO;183;;0
60;CN;11700;B;16;0;;0.4754;0.8017;0.0408;BRANCO;188;;1
67;CN;11700;B;16;0;;0.4754;0.8017;0.0408;ROSA;174;;0
64;CN;11700;B;16;0;;0.4754;0.8017;0.0408;AMARELO;172;;0
51;CN;11700;B;16;0;;0.4754;0.8017;0.0408;BRANCO;173;;0
60;CN;11700;B;16;0;;0.4754;0.8017;0.0408;AZUL;171;;0
135;LC;11726;A;20;0;;0.8411;0.6539;0.014;ROSA;178;;0
129;LC;11726;A;20;0;;0.8411;0.6539;0.014;CINZA;189;;1
129;LC;11726;A;20;0;;0.8411;0.6539;0.014;AZUL;177;;0
120;LC;11726;A;20;0;;0.8411;0.6539;0.014;CINZA;176;;0
129;LC;11726;A;20;0;;0.8411;0.6539;0.014;AMARELO;175;;0
88;CN;11785;B;;0;;1.93872;0.27455;0.23503;BRANCO;188;;1
88;CN;11785;B;;0;;1.93872;0.27455;0.23503;BRANCO;183;;0
164;MT;11787;B;19;0;;3.376;2.325;0.207;AMARELO;179;;0
167;MT;11787;B;19;0;;3.376;2.325;0.207;CINZA;180;;0
164;MT;11787;B;19;0;;3.376;2.325;0.207;CINZA;190;;1
177;MT;11787;B;19;0;;3.376;2.325;0.207;ROSA;182;;0
171;MT;11787;B;19;0;;3.376;2.325;0.207;AZUL;181;;0
76;CN;11792;B;25;0;;2.1747;1.9007;0.1831;ROSA;174;;0
71;CN;11792;B;25;0;;2.1747;1.9007;0.1831;AMARELO;172;;0
57;CN;11792;B;25;0;;2.1747;1.9007;0.1831;BRANCO;173;;0
68;CN;11792;B;25;0;;2.1747;1.9007;0.1831;AZUL;171;;0
89;CN;11817;D;5;0;;1.9769;3.3857;0.1293;BRANCO;173;;0
89;CN;11817;D;5;0;;1.9769;3.3857;0.1293;ROSA;174;;0
83;CN;11817;D;5;0;;1.9769;3.3857;0.1293;AZUL;171;;0
84;CN;11817;D;5;0;;1.9769;3.3857;0.1293;AMARELO;172;;0
84;CN;11826;B;12;0;;2.6815;0.3834;0.1542;BRANCO;188;;1
90;CN;11826;B;12;0;;2.6815;0.3834;0.1542;BRANCO;173;;0
85;CN;11826;B;12;0;;2.6815;0.3834;0.1542;AMARELO;172;;0
84;CN;11826;B;12;0;;2.6815;0.3834;0.1542;AZUL;171;;0
90;CN;11826;B;12;0;;2.6815;0.3834;0.1542;ROSA;174;;0
140;MT;11854;A;;0;;1.033;1.081;0.172;CINZA;186;;0
140;MT;11854;A;;0;;1.033;1.081;0.172;CINZA;190;;1
127;LC;11952;E;;0;;1.96516;-0.24593;0.01277;CINZA;189;;1
127;LC;11952;E;;0;;1.96516;-0.24593;0.01277;CINZA;185;;0
177;MT;12191;E;;0;;1.458;1.909;0.11;CINZA;190;;1
69;CN;12226;B;20;0;;2.3751;2.652;0.1149;ROSA;174;;0
58;CN;12226;B;20;0;;2.3751;2.652;0.1149;AMARELO;172;;0
46;CN;12226;B;20;0;;2.3751;2.652;0.1149;BRANCO;188;;1
46;CN;12226;B;20;0;;2.3751;2.652;0.1149;AZUL;171;;0
53;CN;12226;B;20;0;;2.3751;2.652;0.1149;BRANCO;173;;0
80;CN;12227;B;14;0;;2.9686;0.5307;0.2042;AZUL;171;;0
80;CN;12227;B;14;0;;2.9686;0.5307;0.2042;BRANCO;188;;1
56;CN;12227;B;14;0;;2.9686;0.5307;0.2042;ROSA;174;;0
88;CN;12227;B;14;0;;2.9686;0.5307;0.2042;AMARELO;172;;0
86;CN;12227;B;14;0;;2.9686;0.5307;0.2042;BRANCO;173;;0
161;MT;12249;E;9;0;;3.212;2.195;0.084;ROSA;182;;0
144;MT;12249;E;9;0;;3.212;2.195;0.084;CINZA;180;;0
136;MT;12249;E;9;0;;3.212;2.195;0.084;AZUL;181;;0
156;MT;12249;E;9;0;;3.212;2.195;0.084;AMARELO;179;;0
178;MT;12570;E;;0;;2.451;2.455;0.126;CINZA;186;;0
178;MT;12570;E;;0;;2.451;2.455;0.126;CINZA;190;;1
157;MT;12695;A;;0;;1.833;2.881;0.236;CINZA;190;;1
157;MT;12695;A;;0;;1.833;2.881;0.236;CINZA;186;;0
150;MT;12790;B;12;0;;2.097;2.31;0.242;CINZA;190;;1
75;CN;12844;D;;0;;1.97754;1.52178;0.09933;BRANCO;188;;1
75;CN;12844;D;;0;;1.97754;1.52178;0.09933;BRANCO;183;;0
69;CN;13142;B;29;0;;2.289;1.9594;0.3301;BRANCO;173;;0
62;CN;13142;B;29;0;;2.289;1.9594;0.3301;AZUL;171;;0
62;CN;13142;B;29;0;;2.289;1.9594;0.3301;BRANCO;188;;1
50;CN;13142;B;29;0;;2.289;1.9594;0.3301;AMARELO;172;;0
82;CN;13142;B;29;0;;2.289;1.9594;0.3301;ROSA;174;;0
119;LC;13156;B;;0;;3.45895;0.21227;0.17771;CINZA;189;;1
119;LC;13156;B;;0;;3.45895;0.21227;0.17771;CINZA;185;;0
161;MT;13204;B;2;0;;2;1.724;0.14;CINZA;190;;1
174;MT;13357;B;;0;;1.875;2.418;0.11;CINZA;190;;1
174;MT;13357;B;;0;;1.875;2.418;0.11;CINZA;186;;0
72;CN;13362;B;;0;;1.05669;1.26271;0.20608;BRANCO;188;;1
72;CN;13362;B;;0;;1.05669;1.26271;0.20608;BRANCO;183;;0
95;LC;13399;B;;0;;2.363;1.215;0.199;CINZA;185;0;0
95;LC;13399;B;;0;;2.363;1.215;0.199;CINZA;189;0;1
64;CN;13419;A;;0;;3.766;2.29849;0.21886;BRANCO;188;;1
64;CN;13419;A;;0;;3.766;2.29849;0.21886;BRANCO;183;;0
57;CN;13456;B;;0;;2.04071;1.57474;0.34528;BRANCO;183;;0
57;CN;13456;B;;0;;2.04071;1.57474;0.34528;BRANCO;188;;1
141;MT;13512;C;8;0;;3.59372;2.87014;0.16982;ROSA;182;;0
172;MT;13512;C;8;0;;3.59372;2.87014;0.16982;CINZA;190;;1
179;MT;13512;C;8;0;;3.59372;2.87014;0.16982;AZUL;181;;0
160;MT;13512;C;8;0;;3.59372;2.87014;0.16982;CINZA;180;;0
172;MT;13512;C;8;0;;3.59372;2.87014;0.16982;AMARELO;179;;0
151;MT;13533;C;27;0;;0.56195;4.27919;0.14427;ROSA;182;;0
162;MT;13533;C;27;0;;0.56195;4.27919;0.14427;AZUL;181;;0
150;MT;13533;C;27;0;;0.56195;4.27919;0.14427;AMARELO;179;;0
164;MT;13533;C;27;0;;0.56195;4.27919;0.14427;CINZA;180;;0
129;LC;13856;E;4;0;;1.1404;1.1235;0.1122;ROSA;178;;0
123;LC;13856;E;4;0;;1.1404;1.1235;0.1122;AZUL;177;;0
117;LC;13856;E;4;0;;1.1404;1.1235;0.1122;CINZA;176;;0
123;LC;13856;E;4;0;;1.1404;1.1235;0.1122;CINZA;189;;1
123;LC;13856;E;4;0;;1.1404;1.1235;0.1122;AMARELO;175;;0
75;CN;13976;C;9;0;;0.8688;1.5069;0.2802;ROSA;174;;0
56;CN;13976;C;9;0;;0.8688;1.5069;0.2802;BRANCO;173;;0
70;CN;13976;C;9;0;;0.8688;1.5069;0.2802;AMARELO;172;;0
67;CN;13976;C;9;0;;0.8688;1.5069;0.2802;AZUL;171;;0
135;LC;14005;E;28;0;;2.8716;0.1822;0.2653;CINZA;189;;1
106;LC;14005;E;28;0;;2.8716;0.1822;0.2653;AZUL;177;;0
126;LC;14005;E;28;0;;2.8716;0.1822;0.2653;ROSA;178;;0
132;LC;14005;E;28;0;;2.8716;0.1822;0.2653;CINZA;176;;0
135;LC;14005;E;28;0;;2.8716;0.1822;0.2653;AMARELO;175;;0
160;MT;14274;E;;0;;1.539;2.822;0.051;CINZA;190;;1
160;MT;14274;E;;0;;1.539;2.822;0.051;CINZA;186;;0
124;LC;14634;D;19;0;;3.3011;0.8377;0.1383;ROSA;178;;0
