CO_POSICAO;SG_AREA;CO_ITEM;TX_GABARITO;CO_HABILIDADE;IN_ITEM_ABAN;TX_MOTIVO_ABAN;NU_PARAM_A;NU_PARAM_B;NU_PARAM_C;TX_COR;CO_PROVA;TP_LINGUA;IN_ITEM_ADAPTADO
61;CN;44603;C;7;0;;1.44239;1.10564;0.19345;Branco-Ledor;216;;1
62;CN;13968;D;18;0;;2.05475;0.78035;0.16771;Branco-Ledor;216;;1
63;CN;45270;A;3;1;Não permitiu a convergência do algoritmo de estimação da TRI;;;;Branco-Ledor;216;;1
64;CN;37656;B;;0;;2.33003;1.59751;0.25563;Branco-Ledor;216;;1
65;CN;37971;A;20;0;;2.17605;2.26688;0.10775;Branco-Ledor;216;;1
66;CN;43785;B;17;0;;4.02643;1.07065;0.15747;Branco-Ledor;216;;1
67;CN;48313;E;12;0;;0.82663;1.06465;0.00558;Branco-Ledor;216;;1
68;CN;14164;A;;0;;1.73281;2.41349;0.20537;Branco-Ledor;216;;1
69;CN;23205;D;16;0;;2.74071;1.53304;0.14775;Branco-Ledor;216;;1
70;CN;24554;E;9;0;;1.67259;1.62363;0.19088;Branco-Ledor;216;;1
71;CN;25634;C;17;0;;2.93715;2.10244;0.21248;Branco-Ledor;216;;1
72;CN;41247;B;18;0;;2.47553;1.19448;0.12259;Branco-Ledor;216;;1
73;CN;48301;E;19;0;;1.36108;0.57513;0.07569;Branco-Ledor;216;;1
74;CN;43414;B;29;0;;1.9749;0.9016;0.18224;Branco-Ledor;216;;1
75;CN;14146;C;;0;;4.40635;0.92801;0.18101;Branco-Ledor;216;;1
76;CN;7222;B;24;0;;4.94938;1.96591;0.17837;Branco-Ledor;216;;1
77;CN;40364;D;25;0;;2.59396;2.34787;0.16309;Branco-Ledor;216;;1
78;CN;39933;C;14;0;;3.50522;0.66203;0.15933;Branco-Ledor;216;;1
79;CN;59611;B;28;0;;1.19827;2.97259;0.28509;Branco-Ledor;216;;1
80;CN;26746;E;;0;;3.14028;2.22322;0.22216;Branco-Ledor;216;;1
81;CN;12398;A;;0;;3.10847;1.00389;0.18598;Branco-Ledor;216;;1
82;CN;26808;B;23;0;;1.54605;2.25004;0.12623;Branco-Ledor;216;;1
83;CN;19747;C;;0;;3.05634;1.81147;0.32374;Branco-Ledor;216;;1
84;CN;39367;D;26;0;;1.76036;0.97713;0.09657;Branco-Ledor;216;;1
85;CN;16800;A;3;0;;3.24091;1.75351;0.17556;Branco-Ledor;216;;1
86;CN;30872;E;19;0;;2.63315;1.25817;0.07409;Branco-Ledor;216;;1
87;CN;61174;E;11;0;;3.32615;0.55299;0.28814;Branco-Ledor;216;;1
88;CN;66279;D;27;0;;3.29792;2.22099;0.12511;Branco-Ledor;216;;1
89;CN;27251;D;2;0;;1.55006;2.1268;0.31822;Branco-Ledor;216;;1
90;CN;49314;A;8;1;Não permitiu a convergência do algoritmo de estimação da TRI;;;;Branco-Ledor;216;;1
46;CN;11304;B;;0;;1.77254;-0.2555;0.16866;Branco-Ledor;220;;1
47;CN;13651;A;;0;;1.13456;1.73564;0.19961;Branco-Ledor;220;;1
48;CN;26567;D;;0;;2.82162;0.68645;0.1443;Branco-Ledor;220;;1
49;CN;36789;C;;0;;4.29683;1.4142;0.17242;Branco-Ledor;220;;1
50;CN;31514;B;;0;;1.36189;0.67611;0.18837;Branco-Ledor;220;;1
51;CN;17109;A;;0;;1.99606;1.78915;0.19809;Branco-Ledor;220;;1
52;CN;41159;D;;0;;1.9066;0.44461;0.23829;Branco-Ledor;220;;1
53;CN;29909;A;;0;;3.99377;1.81818;0.11391;Branco-Ledor;220;;1
54;CN;9686;E;;0;;2.9866;0.86735;0.22272;Branco-Ledor;220;;1
55;CN;39551;B;;0;;3.23441;1.17711;0.16132;Branco-Ledor;220;;1
56;CN;27353;B;;0;;2.29813;1.31937;0.21355;Branco-Ledor;220;;1
57;CN;23181;D;;0;;4.03059;2.13365;0.21919;Branco-Ledor;220;;1
58;CN;11920;C;;0;;3.3995;0.6799;0.20342;Branco-Ledor;220;;1
59;CN;27195;C;;0;;3.0276;1.64403;0.24832;Branco-Ledor;220;;1
60;CN;26238;D;;0;;2.54048;1.8656;0.14572;Branco-Ledor;220;;1
61;CN;26702;E;;0;;2.03284;0.85352;0.23265;Branco-Ledor;220;;1
62;CN;40885;E;;0;;1.39628;1.60109;0.25951;Branco-Ledor;220;;1
63;CN;26245;B;;0;;4.14427;1.63457;0.18733;Branco-Ledor;220;;1
64;CN;27435;D;;0;;1.67594;0.76469;0.2079;Branco-Ledor;220;;1
65;CN;28118;A;;0;;2.49229;1.99825;0.22984;Branco-Ledor;220;;1
66;CN;19124;B;;0;;3.24653;0.99089;0.23277;Branco-Ledor;220;;1
67;CN;32556;B;;0;;2.73286;2.05242;0.17374;Branco-Ledor;220;;1
68;CN;9414;A;;0;;4.08593;0.81608;0.23505;Branco-Ledor;220;;1
69;CN;24764;C;;0;;1.53203;0.49294;0.19681;Branco-Ledor;220;;1
70;CN;40675;E;;0;;2.82432;1.19123;0.10722;Branco-Ledor;220;;1
71;CN;31847;C;;0;;2.57161;0.89356;0.23925;Branco-Ledor;220;;1
72;CN;18236;C;;0;;2.27982;1.05633;0.17016;Branco-Ledor;220;;1
73;CN;10877;E;;0;;4.24795;1.91187;0.14691;Branco-Ledor;220;;1
74;CN;39607;B;;0;;1.34367;1.35274;0.2457;Branco-Ledor;220;;1
75;CN;38993;E;;0;;4.27705;1.1497;0.24884;Branco-Ledor;220;;1
76;CN;13940;D;;0;;2.80294;1.12561;0.20411;Branco-Ledor;220;;1
77;CN;12578;E;;0;;4.27951;1.69105;0.10039;Branco-Ledor;220;;1
78;CN;7768;A;;0;;2.02033;0.30918;0.26281;Branco-Ledor;220;;1
79;CN;11733;E;;0;;2.6925;1.45753;0.10699;Branco-Ledor;220;;1
80;CN;37504;C;;0;;1.81705;1.48415;0.16482;Branco-Ledor;220;;1
81;CN;9011;C;;0;;1.00771;-0.42276;0.21555;Branco-Ledor;220;;1
82;CN;33443;B;;0;;1.67228;1.6289;0.26322;Branco-Ledor;220;;1
83;CN;30606;E;;0;;5.43822;1.65291;0.10446;Branco-Ledor;220;;1
84;CN;37472;A;;0;;2.71233;1.70353;0.17907;Branco-Ledor;220;;1
85;CN;12154;D;;0;;2.82558;1.45133;0.1721;Branco-Ledor;220;;1
86;CN;7221;B;;0;;2.8184;0.13463;0.18374;Branco-Ledor;220;;1
87;CN;18441;B;;0;;2.0053;0.25986;0.18417;Branco-Ledor;220;;1
88;CN;26053;E;;0;;4.88803;1.20682;0.18444;Branco-Ledor;220;;1
89;CN;13560;C;;0;;1.47501;2.10183;0.11743;Branco-Ledor;220;;1
90;CN;40456;C;;0;;2.01533;1.16916;0.3309;Branco-Ledor;220;;1
46;CN;8714;D;;0;;1.87807;1.47734;0.16008;Branco;224;;
47;CN;12430;A;;0;;0.77717;1.36352;0.19066;Branco;224;;
48;CN;32472;B;;0;;2.27348;1.39445;0.18914;Branco;224;;
49;CN;11561;E;;0;;1.6105;2.4147;0.23637;Branco;224;;
50;CN;6504;A;;0;;2.51475;1.51085;0.13768;Branco;224;;
51;CN;29910;D;;0;;2.29429;1.1288;0.16952;Branco;224;;
52;CN;10780;C;;0;;1.74511;1.42178;0.17961;Branco;224;;
53;CN;12718;B;;0;;2.68937;0.51358;0.21062;Branco;224;;
54;CN;26909;A;;0;;2.15954;-0.27051;0.19204;Branco;224;;
55;CN;14331;A;;0;;3.76792;1.41004;0.12198;Branco;224;;
56;CN;30707;A;;0;;1.38077;1.72257;0.27584;Branco;224;;
57;CN;31909;A;;0;;2.06217;1.23039;0.22721;Branco;224;;
58;CN;6611;B;;0;;0.82271;0.77787;0.24638;Branco;224;;
59;CN;20006;E;;0;;2.68784;-0.08676;0.20273;Branco;224;;
60;CN;27009;C;;0;;2.85893;1.38134;0.15237;Branco;224;;
61;CN;6620;E;;0;;0.68732;1.03546;0.17393;Branco;224;;
62;CN;37473;B;;0;;1.00425;1.19352;0.21434;Branco;224;;
63;CN;39473;B;;0;;3.09867;1.54031;0.14293;Branco;224;;
64;CN;14978;E;;0;;2.22403;1.15461;0.06119;Branco;224;;
65;CN;14183;E;;0;;4.41643;1.69491;0.17507;Branco;224;;
66;CN;11492;C;;0;;1.47683;0.02044;0.23179;Branco;224;;
67;CN;25456;C;;0;;1.75084;1.60369;0.28878;Branco;224;;
68;CN;12411;C;;0;;1.98272;0.62489;0.24428;Branco;224;;
69;CN;8895;C;;0;;2.88826;0.65059;0.17681;Branco;224;;
70;CN;40779;B;;0;;2.50919;1.64863;0.1674;Branco;224;;
71;CN;14992;D;;0;;1.93131;1.85032;0.19337;Branco;224;;
72;CN;8828;B;;0;;0.84855;1.47953;0.22017;Branco;224;;
73;CN;13852;A;;0;;0.78735;0.92889;0.17024;Branco;224;;
74;CN;8707;E;;0;;1.90892;1.36754;0.11674;Branco;224;;
75;CN;9464;B;;0;;2.90073;2.18378;0.16453;Branco;224;;
76;CN;10425;B;;0;;0.82244;1.58754;0.2557;Branco;224;;
77;CN;11984;E;;0;;2.17115;1.46164;0.43703;Branco;224;;
78;CN;9052;C;;0;;2.22298;0.16428;0.19795;Branco;224;;
79;CN;9119;C;;0;;0.74782;-0.06975;0.23135;Branco;224;;
80;CN;10195;D;;0;;2.006;-0.17688;0.15346;Branco;224;;
81;CN;14937;D;;0;;0.86604;0.0798;0.19613;Branco;224;;
82;CN;14975;C;;0;;2.1745;2.13813;0.09184;Branco;224;;
83;CN;7748;E;;0;;1.00091;2.42295;0.18306;Branco;224;;
84;CN;10458;C;;0;;2.72071;2.54886;0.12997;Branco;224;;
85;CN;11079;D;;0;;2.12978;1.88073;0.29084;Branco;224;;
86;CN;14176;A;;0;;2.4249;1.38652;0.03586;Branco;224;;
87;CN;8104;D;;0;;1.5443;0.98492;0.17469;Branco;224;;
88;CN;13673;E;;0;;2.69169;2.34566;0.19543;Branco;224;;
89;CN;10858;D;;0;;1.53676;2.06658;0.13782;Branco;224;;
90;CN;13257;B;;0;;1.55082;0.66645;0.26967;Branco;224;;
46;CN;8714;D;;0;;1.87807;1.47734;0.16008;Branco;227;;
47;CN;12430;A;;0;;0.77717;1.36352;0.19066;Branco;227;;
48;CN;32472;B;;0;;2.27348;1.39445;0.18914;Branco;227;;
49;CN;11561;E;;0;;1.6105;2.4147;0.23637;Branco;227;;
50;CN;6504;A;;0;;2.51475;1.51085;0.13768;Branco;227;;
51;CN;29910;D;;0;;2.29429;1.1288;0.16952;Branco;227;;
52;CN;10780;C;;0;;1.74511;1.42178;0.17961;Branco;227;;
53;CN;12718;B;;0;;2.68937;0.51358;0.21062;Branco;227;;
54;CN;26909;A;;0;;2.15954;-0.27051;0.19204;Branco;227;;
55;CN;14331;A;;0;;3.76792;1.41004;0.12198;Branco;227;;
56;CN;30707;A;;0;;1.38077;1.72257;0.27584;Branco;227;;
57;CN;31909;A;;0;;2.06217;1.23039;0.22721;Branco;227;;
58;CN;6611;B;;0;;0.82271;0.77787;0.24638;Branco;227;;
59;CN;20006;E;;0;;2.68784;-0.08676;0.20273;Branco;227;;
60;CN;27009;C;;0;;2.85893;1.38134;0.15237;Branco;227;;
61;CN;6620;E;;0;;0.68732;1.03546;0.17393;Branco;227;;
62;CN;37473;B;;0;;1.00425;1.19352;0.21434;Branco;227;;
63;CN;39473;B;;0;;3.09867;1.54031;0.14293;Branco;227;;
64;CN;14978;E;;0;;2.22403;1.15461;0.06119;Branco;227;;
65;CN;14183;E;;0;;4.41643;1.69491;0.17507;Branco;227;;
66;CN;11492;C;;0;;1.47683;0.02044;0.23179;Branco;227;;
67;CN;25456;C;;0;;1.75084;1.60369;0.28878;Branco;227;;
68;CN;12411;C;;0;;1.98272;0.62489;0.24428;Branco;227;;
69;CN;8895;C;;0;;2.88826;0.65059;0.17681;Branco;227;;
70;CN;40779;B;;0;;2.50919;1.64863;0.1674;Branco;227;;
71;CN;14992;D;;0;;1.93131;1.85032;0.19337;Branco;227;;
72;CN;8828;B;;0;;0.84855;1.47953;0.22017;Branco;227;;
73;CN;13852;A;;0;;0.78735;0.92889;0.17024;Branco;227;;
74;CN;8707;E;;0;;1.90892;1.36754;0.11674;Branco;227;;
75;CN;9464;B;;0;;2.90073;2.18378;0.16453;Branco;227;;
76;CN;10425;B;;0;;0.82244;1.58754;0.2557;Branco;227;;
77;CN;11984;E;;0;;2.17115;1.46164;0.43703;Branco;227;;
78;CN;9052;C;;0;;2.22298;0.16428;0.19795;Branco;227;;
79;CN;9119;C;;0;;0.74782;-0.06975;0.23135;Branco;227;;
80;CN;10195;D;;0;;2.006;-0.17688;0.15346;Branco;227;;
81;CN;14937;D;;0;;0.86604;0.0798;0.19613;Branco;227;;
82;CN;14975;C;;0;;2.1745;2.13813;0.09184;Branco;227;;
83;CN;7748;E;;0;;1.00091;2.42295;0.18306;Branco;227;;
84;CN;10458;C;;0;;2.72071;2.54886;0.12997;Branco;227;;
85;CN;11079;D;;0;;2.12978;1.88073;0.29084;Branco;227;;
86;CN;14176;A;;0;;2.4249;1.38652;0.03586;Branco;227;;
87;CN;8104;D;;0;;1.5443;0.98492;0.17469;Branco;227;;
88;CN;13673;E;;0;;2.69169;2.34566;0.19543;Branco;227;;
89;CN;10858;D;;0;;1.53676;2.06658;0.13782;Branco;227;;
90;CN;13257;B;;0;;1.55082;0.66645;0.26967;Branco;227;;
91;LC;53032;A;6;0;;3.08957;1.36638;0.12934;Amarelo;203;1;
91;LC;27522;C;6;0;;3.1575;0.49268;0.18559;Amarelo;203;0;
92;LC;11509;A;7;0;;1.161;1.549;0.177;Amarelo;203;1;
92;LC;60784;D;8;0;;4.90261;0.82038;0.2478;Amarelo;203;0;
93;LC;60885;A;5;0;;3.22809;1.10415;0.12403;Amarelo;203;0;
93;LC;11723;D;7;0;;1.6705;0.52911;0.16379;Amarelo;203;1;
94;LC;59916;C;7;0;;3.32775;1.00642;0.16626;Amarelo;203;0;
94;LC;11907;E;5;0;;3.177;1.007;0.091;Amarelo;203;1;
95;LC;7352;A;6;0;;3.806;1.106;0.106;Amarelo;203;0;
95;LC;61028;C;6;0;;2.65452;0.67722;0.16993;Amarelo;203;1;
96;LC;60745;B;22;0;;2.38122;0.33432;0.30677;Amarelo;203;;
97;LC;47920;C;20;0;;1.74939;-0.3163;0.02892;Amarelo;203;;
98;LC;61460;B;28;0;;1.83497;0.67432;0.15189;Amarelo;203;;
99;LC;62056;C;4;0;;2.36775;0.57178;0.12678;Amarelo;203;;
100;LC;31784;D;27;0;;3.98193;0.04376;0.19943;Amarelo;203;;
101;LC;59816;C;2;0;;2.19831;-0.14068;0.02494;Amarelo;203;;
102;LC;16998;B;26;0;;2.99478;1.22235;0.18701;Amarelo;203;;
103;LC;12273;E;11;0;;1.123;0.25;0.179;Amarelo;203;;
104;LC;32467;B;10;0;;2.03786;0.03099;0.17159;Amarelo;203;;
105;LC;24381;C;15;0;;2.01631;0.18152;0.20755;Amarelo;203;;
106;LC;30307;E;22;0;;3.83603;0.59625;0.15047;Amarelo;203;;
107;LC;7100;C;24;0;;1.5;2.151;0.167;Amarelo;203;;
108;LC;43799;D;30;0;;2.32016;0.60535;0.15718;Amarelo;203;;
109;LC;43584;E;29;0;;3.80183;0.58005;0.18152;Amarelo;203;;
110;LC;55334;B;25;0;;2.70478;0.57347;0.13384;Amarelo;203;;
111;LC;27450;A;12;0;;1.91305;1.80463;0.15861;Amarelo;203;;
112;LC;24253;C;14;0;;1.243;-0.53194;0.0183;Amarelo;203;;
113;LC;25951;A;17;0;;0.30081;4.17509;0.20994;Amarelo;203;;
114;LC;62744;E;23;0;;3.3142;0.66591;0.15685;Amarelo;203;;
115;LC;39467;B;13;1;Não permitiu a convergência do algoritmo de estimação da TRI;;;;Amarelo;203;;
116;LC;17316;D;15;0;;2.20141;2.37224;0.1478;Amarelo;203;;
117;LC;62129;C;1;0;;1.49078;0.07416;0.08396;Amarelo;203;;
118;LC;54901;D;3;0;;1.93365;1.44407;0.18091;Amarelo;203;;
119;LC;61634;E;19;0;;3.27531;1.76311;0.15025;Amarelo;203;;
120;LC;23970;D;27;0;;1.33878;-0.30209;0.18685;Amarelo;203;;
121;LC;60030;B;28;0;;0.6499;2.63502;0.0311;Amarelo;203;;
122;LC;25160;C;17;0;;2.78271;0.91699;0.11184;Amarelo;203;;
123;LC;59834;A;24;0;;2.17872;-0.0611;0.07526;Amarelo;203;;
124;LC;60908;B;21;0;;2.88632;0.33577;0.14663;Amarelo;203;;
125;LC;39161;B;29;0;;2.72071;-0.25522;0.16077;Amarelo;203;;
126;LC;40198;C;16;0;;3.12727;1.37122;0.10684;Amarelo;203;;
127;LC;17221;B;16;0;;1.76294;0.93064;0.20396;Amarelo;203;;
128;LC;67292;C;22;0;;1.04729;4.01866;0.17462;Amarelo;203;;
129;LC;38314;D;9;0;;2.77516;1.3356;0.1154;Amarelo;203;;
130;LC;59566;A;20;0;;2.70304;1.12922;0.1968;Amarelo;203;;
131;LC;55917;B;21;0;;1.86592;-0.2908;0.06189;Amarelo;203;;
132;LC;17417;D;1;0;;2.08904;1.4535;0.15613;Amarelo;203;;
133;LC;16803;A;18;0;;2.66276;0.44317;0.19913;Amarelo;203;;
134;LC;61293;D;13;0;;1.74545;0.73092;0.09495;Amarelo;203;;
135;LC;62384;D;4;0;;3.47426;0.75167;0.15511;Amarelo;203;;
91;LC;60885;A;5;0;;3.22809;1.10415;0.12403;Cinza;204;0;
91;LC;11723;D;7;0;;1.6705;0.52911;0.16379;Cinza;204;1;
92;LC;59916;C;7;0;;3.32775;1.00642;0.16626;Cinza;204;0;
92;LC;11907;E;5;0;;3.177;1.007;0.091;Cinza;204;1;
93;LC;7352;A;6;0;;3.806;1.106;0.106;Cinza;204;0;
93;LC;61028;C;6;0;;2.65452;0.67722;0.16993;Cinza;204;1;
94;LC;53032;A;6;0;;3.08957;1.36638;0.12934;Cinza;204;1;
94;LC;27522;C;6;0;;3.1575;0.49268;0.18559;Cinza;204;0;
95;LC;11509;A;7;0;;1.161;1.549;0.177;Cinza;204;1;
95;LC;60784;D;8;0;;4.90261;0.82038;0.2478;Cinza;204;0;
96;LC;60745;B;22;0;;2.38122;0.33432;0.30677;Cinza;204;;
97;LC;17417;D;1;0;;2.08904;1.4535;0.15613;Cinza;204;;
98;LC;16803;A;18;0;;2.66276;0.44317;0.19913;Cinza;204;;
99;LC;61293;D;13;0;;1.74545;0.73092;0.09495;Cinza;204;;
100;LC;62384;D;4;0;;3.47426;0.75167;0.15511;Cinza;204;;
101;LC;17316;D;15;0;;2.20141;2.37224;0.1478;Cinza;204;;
102;LC;62129;C;1;0;;1.49078;0.07416;0.08396;Cinza;204;;
103;LC;54901;D;3;0;;1.93365;1.44407;0.18091;Cinza;204;;
104;LC;67292;C;22;0;;1.04729;4.01866;0.17462;Cinza;204;;
105;LC;38314;D;9;0;;2.77516;1.3356;0.1154;Cinza;204;;
106;LC;59566;A;20;0;;2.70304;1.12922;0.1968;Cinza;204;;
107;LC;55917;B;21;0;;1.86592;-0.2908;0.06189;Cinza;204;;
108;LC;12273;E;11;0;;1.123;0.25;0.179;Cinza;204;;
109;LC;32467;B;10;0;;2.03786;0.03099;0.17159;Cinza;204;;
110;LC;24381;C;15;0;;2.01631;0.18152;0.20755;Cinza;204;;
111;LC;39161;B;29;0;;2.72071;-0.25522;0.16077;Cinza;204;;
112;LC;40198;C;16;0;;3.12727;1.37122;0.10684;Cinza;204;;
113;LC;17221;B;16;0;;1.76294;0.93064;0.20396;Cinza;204;;
114;LC;30307;E;22;0;;3.83603;0.59625;0.15047;Cinza;204;;
115;LC;7100;C;24;0;;1.5;2.151;0.167;Cinza;204;;
116;LC;27450;A;12;0;;1.91305;1.80463;0.15861;Cinza;204;;
117;LC;24253;C;14;0;;1.243;-0.53194;0.0183;Cinza;204;;
118;LC;25951;A;17;0;;0.30081;4.17509;0.20994;Cinza;204;;
119;LC;62744;E;23;0;;3.3142;0.66591;0.15685;Cinza;204;;
120;LC;39467;B;13;1;Não permitiu a convergência do algoritmo de estimação da TRI;;;;Cinza;204;;
121;LC;43799;D;30;0;;2.32016;0.60535;0.15718;Cinza;204;;
122;LC;43584;E;29;0;;3.80183;0.58005;0.18152;Cinza;204;;
123;LC;55334;B;25;0;;2.70478;0.57347;0.13384;Cinza;204;;
124;LC;59834;A;24;0;;2.17872;-0.0611;0.07526;Cinza;204;;
125;LC;60908;B;21;0;;2.88632;0.33577;0.14663;Cinza;204;;
126;LC;61634;E;19;0;;3.27531;1.76311;0.15025;Cinza;204;;
127;LC;23970;D;27;0;;1.33878;-0.30209;0.18685;Cinza;204;;
128;LC;60030;B;28;0;;0.6499;2.63502;0.0311;Cinza;204;;
129;LC;25160;C;17;0;;2.78271;0.91699;0.11184;Cinza;204;;
130;LC;31784;D;27;0;;3.98193;0.04376;0.19943;Cinza;204;;
131;LC;59816;C;2;0;;2.19831;-0.14068;0.02494;Cinza;204;;
132;LC;16998;B;26;0;;2.99478;1.22235;0.18701;Cinza;204;;
133;LC;47920;C;20;0;;1.74939;-0.3163;0.02892;Cinza;204;;
134;LC;61460;B;28;0;;1.83497;0.67432;0.15189;Cinza;204;;
135;LC;62056;C;4;0;;2.36775;0.57178;0.12678;Cinza;204;;
91;LC;60885;A;5;0;;3.22809;1.10415;0.12403;Azul;205;0;
91;LC;11723;D;7;0;;1.6705;0.52911;0.16379;Azul;205;1;
92;LC;53032;A;6;0;;3.08957;1.36638;0.12934;Azul;205;1;
92;LC;59916;C;7;0;;3.32775;1.00642;0.16626;Azul;205;0;
93;LC;7352;A;6;0;;3.806;1.106;0.106;Azul;205;0;
93;LC;11509;A;7;0;;1.161;1.549;0.177;Azul;205;1;
94;LC;27522;C;6;0;;3.1575;0.49268;0.18559;Azul;205;0;
94;LC;11907;E;5;0;;3.177;1.007;0.091;Azul;205;1;
95;LC;61028;C;6;0;;2.65452;0.67722;0.16993;Azul;205;1;
95;LC;60784;D;8;0;;4.90261;0.82038;0.2478;Azul;205;0;
96;LC;60745;B;22;0;;2.38122;0.33432;0.30677;Azul;205;;
97;LC;12273;E;11;0;;1.123;0.25;0.179;Azul;205;;
98;LC;32467;B;10;0;;2.03786;0.03099;0.17159;Azul;205;;
99;LC;24381;C;15;0;;2.01631;0.18152;0.20755;Azul;205;;
100;LC;17417;D;1;0;;2.08904;1.4535;0.15613;Azul;205;;
101;LC;16803;A;18;0;;2.66276;0.44317;0.19913;Azul;205;;
102;LC;61293;D;13;0;;1.74545;0.73092;0.09495;Azul;205;;
103;LC;62384;D;4;0;;3.47426;0.75167;0.15511;Azul;205;;
104;LC;31784;D;27;0;;3.98193;0.04376;0.19943;Azul;205;;
105;LC;59816;C;2;0;;2.19831;-0.14068;0.02494;Azul;205;;
106;LC;16998;B;26;0;;2.99478;1.22235;0.18701;Azul;205;;
107;LC;39161;B;29;0;;2.72071;-0.25522;0.16077;Azul;205;;
108;LC;40198;C;16;0;;3.12727;1.37122;0.10684;Azul;205;;
109;LC;17221;B;16;0;;1.76294;0.93064;0.20396;Azul;205;;
110;LC;61634;E;19;0;;3.27531;1.76311;0.15025;Azul;205;;
111;LC;23970;D;27;0;;1.33878;-0.30209;0.18685;Azul;205;;
112;LC;60030;B;28;0;;0.6499;2.63502;0.0311;Azul;205;;
113;LC;25160;C;17;0;;2.78271;0.91699;0.11184;Azul;205;;
114;LC;59834;A;24;0;;2.17872;-0.0611;0.07526;Azul;205;;
115;LC;60908;B;21;0;;2.88632;0.33577;0.14663;Azul;205;;
116;LC;43799;D;30;0;;2.32016;0.60535;0.15718;Azul;205;;
117;LC;43584;E;29;0;;3.80183;0.58005;0.18152;Azul;205;;
118;LC;55334;B;25;0;;2.70478;0.57347;0.13384;Azul;205;;
119;LC;17316;D;15;0;;2.20141;2.37224;0.1478;Azul;205;;
120;LC;62129;C;1;0;;1.49078;0.07416;0.08396;Azul;205;;
121;LC;54901;D;3;0;;1.93365;1.44407;0.18091;Azul;205;;
122;LC;27450;A;12;0;;1.91305;1.80463;0.15861;Azul;205;;
123;LC;24253;C;14;0;;1.243;-0.53194;0.0183;Azul;205;;
124;LC;25951;A;17;0;;0.30081;4.17509;0.20994;Azul;205;;
125;LC;62744;E;23;0;;3.3142;0.66591;0.15685;Azul;205;;
126;LC;39467;B;13;1;Não permitiu a convergência do algoritmo de estimação da TRI;;;;Azul;205;;
127;LC;30307;E;22;0;;3.83603;0.59625;0.15047;Azul;205;;
128;LC;7100;C;24;0;;1.5;2.151;0.167;Azul;205;;
129;LC;47920;C;20;0;;1.74939;-0.3163;0.02892;Azul;205;;
130;LC;61460;B;28;0;;1.83497;0.67432;0.15189;Azul;205;;
131;LC;62056;C;4;0;;2.36775;0.57178;0.12678;Azul;205;;
132;LC;67292;C;22;0;;1.04729;4.01866;0.17462;Azul;205;;
133;LC;38314;D;9;0;;2.77516;1.3356;0.1154;Azul;205;;
134;LC;59566;A;20;0;;2.70304;1.12922;0.1968;Azul;205;;
135;LC;55917;B;21;0;;1.86592;-0.2908;0.06189;Azul;205;;
91;LC;27522;C;6;0;;3.1575;0.49268;0.18559;Rosa;206;0;
91;LC;11907;E;5;0;;3.177;1.007;0.091;Rosa;206;1;
92;LC;61028;C;6;0;;2.65452;0.67722;0.16993;Rosa;206;1;
92;LC;60784;D;8;0;;4.90261;0.82038;0.2478;Rosa;206;0;
93;LC;60885;A;5;0;;3.22809;1.10415;0.12403;Rosa;206;0;
93;LC;53032;A;6;0;;3.08957;1.36638;0.12934;Rosa;206;1;
94;LC;11509;A;7;0;;1.161;1.549;0.177;Rosa;206;1;
94;LC;59916;C;7;0;;3.32775;1.00642;0.16626;Rosa;206;0;
95;LC;7352;A;6;0;;3.806;1.106;0.106;Rosa;206;0;
95;LC;11723;D;7;0;;1.6705;0.52911;0.16379;Rosa;206;1;
96;LC;60745;B;22;0;;2.38122;0.33432;0.30677;Rosa;206;;
97;LC;17316;D;15;0;;2.20141;2.37224;0.1478;Rosa;206;;
98;LC;62129;C;1;0;;1.49078;0.07416;0.08396;Rosa;206;;
99;LC;54901;D;3;0;;1.93365;1.44407;0.18091;Rosa;206;;
100;LC;47920;C;20;0;;1.74939;-0.3163;0.02892;Rosa;206;;
101;LC;61460;B;28;0;;1.83497;0.67432;0.15189;Rosa;206;;
102;LC;62056;C;4;0;;2.36775;0.57178;0.12678;Rosa;206;;
103;LC;27450;A;12;0;;1.91305;1.80463;0.15861;Rosa;206;;
104;LC;24253;C;14;0;;1.243;-0.53194;0.0183;Rosa;206;;
105;LC;25951;A;17;0;;0.30081;4.17509;0.20994;Rosa;206;;
106;LC;62744;E;23;0;;3.3142;0.66591;0.15685;Rosa;206;;
107;LC;39467;B;13;1;Não permitiu a convergência do algoritmo de estimação da TRI;;;;Rosa;206;;
108;LC;61634;E;19;0;;3.27531;1.76311;0.15025;Rosa;206;;
109;LC;23970;D;27;0;;1.33878;-0.30209;0.18685;Rosa;206;;
110;LC;60030;B;28;0;;0.6499;2.63502;0.0311;Rosa;206;;
111;LC;25160;C;17;0;;2.78271;0.91699;0.11184;Rosa;206;;
112;LC;67292;C;22;0;;1.04729;4.01866;0.17462;Rosa;206;;
113;LC;38314;D;9;0;;2.77516;1.3356;0.1154;Rosa;206;;
114;LC;59566;A;20;0;;2.70304;1.12922;0.1968;Rosa;206;;
115;LC;55917;B;21;0;;1.86592;-0.2908;0.06189;Rosa;206;;
116;LC;31784;D;27;0;;3.98193;0.04376;0.19943;Rosa;206;;
117;LC;59816;C;2;0;;2.19831;-0.14068;0.02494;Rosa;206;;
118;LC;16998;B;26;0;;2.99478;1.22235;0.18701;Rosa;206;;
119;LC;12273;E;11;0;;1.123;0.25;0.179;Rosa;206;;
