CO_POSICAO;SG_AREA;CO_ITEM;TX_GABARITO;CO_HABILIDADE;IN_ITEM_ABAN;TX_MOTIVO_ABAN;NU_PARAM_A;NU_PARAM_B;NU_PARAM_C;TX_COR;CO_PROVA;TP_LINGUA;IN_ITEM_ADAPTADO
3;LC;23559;D;6;0;;4.59766;0.96572;0.13238;AZUL;299;0;0
3;LC;23733;B;8;0;;2.52006;1.16097;0.1191;AZUL;299;1;0
3;LC;25150;B;5;0;;2.55296;2.16286;0.18704;ROSA;343;0;0
3;LC;25150;B;5;0;;2.55296;2.16286;0.18704;ROSA;363;0;0
3;LC;27055;E;7;0;;3.26792;0.40842;0.24997;CINZA;302;0;0
3;LC;27055;E;7;0;;3.26792;0.40842;0.24997;CINZA;309;0;1
3;LC;27082;A;7;0;;1.82662;0.94596;0.38473;CINZA;344;0;0
3;LC;27082;A;7;0;;1.82662;0.94596;0.38473;CINZA;364;0;0
3;LC;27082;A;7;0;;1.82662;0.94596;0.38473;CINZA;365;0;1
3;LC;32689;A;8;0;;1.52935;0.55227;0.22502;AZUL;341;1;0
3;LC;32689;A;8;0;;1.52935;0.55227;0.22502;AZUL;361;1;0
3;LC;39570;C;6;0;;3.39249;1.09008;0.0732;AMARELA;300;0;0
3;LC;39570;C;6;0;;3.39249;1.09008;0.0732;ROSA;301;0;0
3;LC;42492;C;8;0;;1.61211;1.25448;0.18026;AZUL;341;0;0
3;LC;42492;C;8;0;;1.61211;1.25448;0.18026;AZUL;361;0;0
3;LC;55970;B;7;0;;1.34437;1.3475;0.10395;CINZA;302;1;0
3;LC;55970;B;7;0;;1.34437;1.3475;0.10395;CINZA;309;1;1
4;LC;20069;D;6;0;;2.63816;0.07937;0.20983;ROSA;343;0;0
4;LC;20069;D;6;0;;2.63816;0.07937;0.20983;ROSA;363;0;0
4;LC;22565;E;5;0;;1.75664;1.92813;0.19153;AZUL;299;1;0
4;LC;23118;C;6;0;;2.75666;1.0052;0.10659;AZUL;341;1;0
4;LC;23118;C;6;0;;2.75666;1.0052;0.10659;AZUL;361;1;0
4;LC;23249;D;5;0;;3.30612;-0.06586;0.18546;AZUL;341;0;0
4;LC;23249;D;5;0;;3.30612;-0.06586;0.18546;AZUL;361;0;0
4;LC;23477;D;5;0;;2.55736;1.05023;0.18175;CINZA;344;1;0
4;LC;23477;D;5;0;;2.55736;1.05023;0.18175;CINZA;364;1;0
4;LC;23477;D;5;0;;2.55736;1.05023;0.18175;CINZA;365;1;1
4;LC;23559;D;6;0;;4.59766;0.96572;0.13238;ROSA;301;0;0
4;LC;23733;B;8;0;;2.52006;1.16097;0.1191;CINZA;302;1;0
4;LC;23733;B;8;0;;2.52006;1.16097;0.1191;CINZA;309;1;1
4;LC;25150;B;5;0;;2.55296;2.16286;0.18704;CINZA;344;0;0
4;LC;25150;B;5;0;;2.55296;2.16286;0.18704;CINZA;364;0;0
4;LC;25150;B;5;0;;2.55296;2.16286;0.18704;CINZA;365;0;1
4;LC;27055;E;7;0;;3.26792;0.40842;0.24997;AMARELA;300;0;0
4;LC;27082;A;7;0;;1.82662;0.94596;0.38473;AMARELA;342;0;0
4;LC;27082;A;7;0;;1.82662;0.94596;0.38473;AMARELA;362;0;0
4;LC;30170;E;8;0;;3.33756;1.09342;0.13912;AZUL;299;0;0
4;LC;32689;A;8;0;;1.52935;0.55227;0.22502;AMARELA;342;1;0
4;LC;32689;A;8;0;;1.52935;0.55227;0.22502;AMARELA;362;1;0
4;LC;32689;A;8;0;;1.52935;0.55227;0.22502;ROSA;343;1;0
4;LC;32689;A;8;0;;1.52935;0.55227;0.22502;ROSA;363;1;0
4;LC;39570;C;6;0;;3.39249;1.09008;0.0732;CINZA;302;0;0
4;LC;39570;C;6;0;;3.39249;1.09008;0.0732;CINZA;309;0;1
4;LC;54904;C;6;0;;2.68534;0.99258;0.15497;ROSA;301;1;0
4;LC;55970;B;7;0;;1.34437;1.3475;0.10395;AMARELA;300;1;0
5;LC;20069;D;6;0;;2.63816;0.07937;0.20983;AZUL;341;0;0
5;LC;20069;D;6;0;;2.63816;0.07937;0.20983;AZUL;361;0;0
5;LC;22565;E;5;0;;1.75664;1.92813;0.19153;CINZA;302;1;0
5;LC;22565;E;5;0;;1.75664;1.92813;0.19153;CINZA;309;1;1
5;LC;23118;C;6;0;;2.75666;1.0052;0.10659;AMARELA;342;1;0
5;LC;23118;C;6;0;;2.75666;1.0052;0.10659;AMARELA;362;1;0
5;LC;23477;D;5;0;;2.55736;1.05023;0.18175;AZUL;341;1;0
5;LC;23477;D;5;0;;2.55736;1.05023;0.18175;AZUL;361;1;0
5;LC;23477;D;5;0;;2.55736;1.05023;0.18175;ROSA;343;1;0
5;LC;23477;D;5;0;;2.55736;1.05023;0.18175;ROSA;363;1;0
5;LC;23733;B;8;0;;2.52006;1.16097;0.1191;AMARELA;300;1;0
5;LC;25150;B;5;0;;2.55296;2.16286;0.18704;AMARELA;342;0;0
5;LC;25150;B;5;0;;2.55296;2.16286;0.18704;AMARELA;362;0;0
5;LC;32689;A;8;0;;1.52935;0.55227;0.22502;CINZA;344;1;0
5;LC;32689;A;8;0;;1.52935;0.55227;0.22502;CINZA;364;1;0
5;LC;32689;A;8;0;;1.52935;0.55227;0.22502;CINZA;365;1;1
5;LC;40290;A;5;0;;3.10975;0.32336;0.22556;AMARELA;300;0;0
5;LC;40290;A;5;0;;3.10975;0.32336;0.22556;AZUL;299;0;0
5;LC;40290;A;5;0;;3.10975;0.32336;0.22556;CINZA;302;0;0
5;LC;40290;A;5;0;;3.10975;0.32336;0.22556;CINZA;309;0;1
5;LC;40290;A;5;0;;3.10975;0.32336;0.22556;ROSA;301;0;0
5;LC;42492;C;8;0;;1.61211;1.25448;0.18026;CINZA;344;0;0
5;LC;42492;C;8;0;;1.61211;1.25448;0.18026;CINZA;364;0;0
5;LC;42492;C;8;0;;1.61211;1.25448;0.18026;CINZA;365;0;1
5;LC;42492;C;8;0;;1.61211;1.25448;0.18026;ROSA;343;0;0
5;LC;42492;C;8;0;;1.61211;1.25448;0.18026;ROSA;363;0;0
5;LC;55307;C;5;0;;1.56923;0.8287;0.0376;ROSA;301;1;0
5;LC;55970;B;7;0;;1.34437;1.3475;0.10395;AZUL;299;1;0
6;LC;17001;E;18;0;;2.16629;0.10794;0.187;ROSA;343;;0
6;LC;17001;E;18;0;;2.16629;0.10794;0.187;ROSA;363;;0
6;LC;17063;A;16;0;;2.35045;0.46012;0.21198;CINZA;344;;0
6;LC;17063;A;16;0;;2.35045;0.46012;0.21198;CINZA;364;;0
6;LC;17063;A;16;0;;2.35045;0.46012;0.21198;CINZA;365;;1
6;LC;44058;D;26;0;;2.90862;-0.03426;0.19856;AMARELA;342;;0
6;LC;44058;D;26;0;;2.90862;-0.03426;0.19856;AMARELA;362;;0
6;LC;48177;D;13;0;;0.40033;3.77499;0.16537;AZUL;341;;0
6;LC;48177;D;13;0;;0.40033;3.77499;0.16537;AZUL;361;;0
6;LC;96818;D;19;0;;3.51228;1.12438;0.14171;AMARELA;300;;0
6;LC;96818;D;19;0;;3.51228;1.12438;0.14171;AZUL;299;;0
6;LC;96818;D;19;0;;3.51228;1.12438;0.14171;CINZA;302;;0
6;LC;96818;D;19;0;;3.51228;1.12438;0.14171;CINZA;309;;1
6;LC;96818;D;19;0;;3.51228;1.12438;0.14171;ROSA;301;;0
7;LC;17194;A;16;0;;3.74839;0.05543;0.19965;ROSA;301;;0
7;LC;24336;D;2;1;Não permitiu a convergência do algoritmo de estimação da TRI;;;;AMARELA;342;;0
7;LC;24336;D;2;1;Não permitiu a convergência do algoritmo de estimação da TRI;;;;AMARELA;362;;0
7;LC;30304;B;17;0;;3.91839;0.82478;0.17239;ROSA;343;;0
7;LC;30304;B;17;0;;3.91839;0.82478;0.17239;ROSA;363;;0
7;LC;31106;B;1;0;;1.31632;-0.22164;0.21467;AZUL;341;;0
7;LC;31106;B;1;0;;1.31632;-0.22164;0.21467;AZUL;361;;0
7;LC;39973;E;25;0;;1.44439;0.60932;0.05067;CINZA;302;;0
7;LC;39973;E;25;0;;1.44439;0.60932;0.05067;CINZA;309;;1
7;LC;40420;C;4;0;;2.48171;0.99925;0.18723;CINZA;344;;0
7;LC;40420;C;4;0;;2.48171;0.99925;0.18723;CINZA;364;;0
7;LC;40420;C;4;0;;2.48171;0.99925;0.18723;CINZA;365;;1
7;LC;67813;A;2;0;;2.15877;0.25475;0.35078;AMARELA;300;;0
7;LC;68217;B;29;0;;1.33428;0.86208;0.05399;AZUL;299;;0
8;LC;12206;D;12;0;;1.87589;1.16149;0.2024;AZUL;341;;0
8;LC;12206;D;12;0;;1.87589;1.16149;0.2024;AZUL;361;;0
8;LC;26298;D;21;0;;1.40618;-0.22352;0.20348;ROSA;343;;0
8;LC;26298;D;21;0;;1.40618;-0.22352;0.20348;ROSA;363;;0
8;LC;42386;A;3;0;;2.28556;0.21216;0.09649;CINZA;344;;0
8;LC;42386;A;3;0;;2.28556;0.21216;0.09649;CINZA;364;;0
8;LC;42386;A;3;0;;2.28556;0.21216;0.09649;CINZA;365;;1
8;LC;45089;A;14;0;;1.39389;1.79567;0.14872;AZUL;299;;0
8;LC;48177;D;13;0;;0.40033;3.77499;0.16537;AMARELA;342;;0
8;LC;48177;D;13;0;;0.40033;3.77499;0.16537;AMARELA;362;;0
8;LC;49264;D;28;0;;1.21462;1.8515;0.06463;AMARELA;300;;0
8;LC;86338;A;23;0;;2.40068;0.24895;0.16861;ROSA;301;;0
8;LC;96749;B;16;0;;0.92671;0.91788;0.00601;CINZA;302;;0
8;LC;96749;B;16;0;;0.92671;0.91788;0.00601;CINZA;309;;1
9;LC;13547;B;25;0;;1.55604;0.02711;0.00854;AZUL;299;;0
9;LC;22891;A;10;0;;1.06147;0.72336;0.24411;ROSA;343;;0
9;LC;22891;A;10;0;;1.06147;0.72336;0.24411;ROSA;363;;0
9;LC;26271;E;17;0;;2.28412;0.149;0.19651;CINZA;344;;0
9;LC;26271;E;17;0;;2.28412;0.149;0.19651;CINZA;364;;0
9;LC;26271;E;17;0;;2.28412;0.149;0.19651;CINZA;365;;1
9;LC;31106;B;1;0;;1.31632;-0.22164;0.21467;AMARELA;342;;0
9;LC;31106;B;1;0;;1.31632;-0.22164;0.21467;AMARELA;362;;0
9;LC;40014;E;27;0;;1.23712;2.36346;0.06559;ROSA;301;;0
9;LC;54466;A;15;0;;1.83263;-0.47541;0.01507;AZUL;341;;0
9;LC;54466;A;15;0;;1.83263;-0.47541;0.01507;AZUL;361;;0
9;LC;97334;E;15;0;;1.45439;0.85138;0.02341;AMARELA;300;;0
9;LC;97467;B;24;0;;0.93853;2.0104;0.12791;CINZA;302;;0
9;LC;97467;B;24;0;;0.93853;2.0104;0.12791;CINZA;309;;1
10;LC;12076;C;27;0;;1.69;-0.855;0.184;AMARELA;342;;0
10;LC;12076;C;27;0;;1.69;-0.855;0.184;AMARELA;362;;0
10;LC;14000;E;13;0;;1.63298;0.14176;0.22492;AZUL;341;;0
10;LC;14000;E;13;0;;1.63298;0.14176;0.22492;AZUL;361;;0
10;LC;21776;E;16;0;;1.99405;2.4691;0.09933;AZUL;299;;0
10;LC;27677;B;13;0;;3.30709;1.84378;0.13759;CINZA;302;;0
10;LC;27677;B;13;0;;3.30709;1.84378;0.13759;CINZA;309;;1
10;LC;32806;A;14;0;;2.64306;2.20806;0.09575;CINZA;344;;0
10;LC;32806;A;14;0;;2.64306;2.20806;0.09575;CINZA;364;;0
10;LC;32806;A;14;0;;2.64306;2.20806;0.09575;CINZA;365;;1
10;LC;44058;D;26;0;;2.90862;-0.03426;0.19856;ROSA;343;;0
10;LC;44058;D;26;0;;2.90862;-0.03426;0.19856;ROSA;363;;0
10;LC;68217;B;29;0;;1.33428;0.86208;0.05399;AMARELA;300;;0
10;LC;98083;C;9;0;;3.38223;0.53622;0.23094;ROSA;301;;0
11;LC;24336;D;2;1;Não permitiu a convergência do algoritmo de estimação da TRI;;;;ROSA;343;;0
11;LC;24336;D;2;1;Não permitiu a convergência do algoritmo de estimação da TRI;;;;ROSA;363;;0
11;LC;28735;D;1;0;;4.08315;1.27586;0.15154;CINZA;302;;0
11;LC;28735;D;1;0;;4.08315;1.27586;0.15154;CINZA;309;;1
11;LC;35682;C;18;0;;2.34952;1.55892;0.13674;AZUL;299;;0
11;LC;45089;A;14;0;;1.39389;1.79567;0.14872;AMARELA;300;;0
11;LC;48939;C;24;0;;2.6464;0.51541;0.1685;AMARELA;342;;0
11;LC;48939;C;24;0;;2.6464;0.51541;0.1685;AMARELA;362;;0
11;LC;49503;C;17;0;;2.43631;1.20105;0.25279;CINZA;344;;0
11;LC;49503;C;17;0;;2.43631;1.20105;0.25279;CINZA;364;;0
11;LC;49503;C;17;0;;2.43631;1.20105;0.25279;CINZA;365;;1
11;LC;54127;B;28;0;;2.00808;-0.25773;0.00731;AZUL;341;;0
11;LC;54127;B;28;0;;2.00808;-0.25773;0.00731;AZUL;361;;0
11;LC;97244;B;10;1;Não permitiu a convergência do algoritmo de estimação da TRI;;;;ROSA;301;;0
12;LC;10180;D;18;0;;1.89;1.258;0.105;CINZA;344;;0
12;LC;10180;D;18;0;;1.89;1.258;0.105;CINZA;364;;0
12;LC;10180;D;18;0;;1.89;1.258;0.105;CINZA;365;;1
12;LC;13547;B;25;0;;1.55604;0.02711;0.00854;AMARELA;300;;0
12;LC;55655;A;24;0;;1.141;1.07852;0.04139;CINZA;302;;0
12;LC;55655;A;24;0;;1.141;1.07852;0.04139;CINZA;309;;1
12;LC;56029;E;23;0;;2.58475;0.1231;0.20026;AZUL;341;;0
12;LC;56029;E;23;0;;2.58475;0.1231;0.20026;AZUL;361;;0
12;LC;56029;E;23;0;;2.58475;0.1231;0.20026;ROSA;343;;0
12;LC;56029;E;23;0;;2.58475;0.1231;0.20026;ROSA;363;;0
12;LC;62771;E;30;0;;2.06964;0.19677;0.21667;AMARELA;342;;0
12;LC;62771;E;30;0;;2.06964;0.19677;0.21667;AMARELA;362;;0
12;LC;97113;A;20;0;;1.36149;0.80044;0.11603;AZUL;299;;0
12;LC;98151;B;11;0;;2.03207;0.84352;0.15591;ROSA;301;;0
13;LC;21776;E;16;0;;1.99405;2.4691;0.09933;AMARELA;300;;0
13;LC;27144;C;23;0;;1.16317;-0.43066;0.00952;AZUL;341;;0
13;LC;27144;C;23;0;;1.16317;-0.43066;0.00952;AZUL;361;;0
13;LC;27144;C;23;0;;1.16317;-0.43066;0.00952;ROSA;343;;0
13;LC;27144;C;23;0;;1.16317;-0.43066;0.00952;ROSA;363;;0
13;LC;32652;A;20;0;;1.47431;0.68269;0.19655;CINZA;344;;0
13;LC;32652;A;20;0;;1.47431;0.68269;0.19655;CINZA;364;;0
13;LC;32652;A;20;0;;1.47431;0.68269;0.19655;CINZA;365;;1
13;LC;40552;C;9;0;;1.03938;1.41741;0.27647;AMARELA;342;;0
13;LC;40552;C;9;0;;1.03938;1.41741;0.27647;AMARELA;362;;0
13;LC;83851;B;22;0;;2.62307;1.13106;0.27574;AZUL;299;;0
13;LC;86586;B;18;0;;1.37171;2.03519;0.15453;CINZA;302;;0
13;LC;86586;B;18;0;;1.37171;2.03519;0.15453;CINZA;309;;1
13;LC;97379;C;30;0;;1.88369;0.71672;0.16741;ROSA;301;;0
14;LC;9038;A;16;0;;2.77624;0.5658;0.20493;AMARELA;342;;0
14;LC;9038;A;16;0;;2.77624;0.5658;0.20493;AMARELA;362;;0
14;LC;17194;A;16;0;;3.74839;0.05543;0.19965;AMARELA;300;;0
14;LC;27677;B;13;0;;3.30709;1.84378;0.13759;ROSA;301;;0
14;LC;29006;C;17;0;;1.93655;2.07008;0.33178;CINZA;344;;0
14;LC;29006;C;17;0;;1.93655;2.07008;0.33178;CINZA;364;;0
14;LC;29006;C;17;0;;1.93655;2.07008;0.33178;CINZA;365;;1
14;LC;55055;A;18;0;;2.41778;0.75612;0.28639;AZUL;341;;0
14;LC;55055;A;18;0;;2.41778;0.75612;0.28639;AZUL;361;;0
14;LC;55055;A;18;0;;2.41778;0.75612;0.28639;ROSA;343;;0
14;LC;55055;A;18;0;;2.41778;0.75612;0.28639;ROSA;363;;0
14;LC;85805;D;18;0;;2.34551;0.69397;0.20406;AZUL;299;;0
14;LC;98083;C;9;0;;3.38223;0.53622;0.23094;CINZA;302;;0
14;LC;98083;C;9;0;;3.38223;0.53622;0.23094;CINZA;309;;1
15;LC;28735;D;1;0;;4.08315;1.27586;0.15154;ROSA;301;;0
15;LC;40297;B;22;0;;1.10243;-0.33419;0.21212;AZUL;341;;0
15;LC;40297;B;22;0;;1.10243;-0.33419;0.21212;AZUL;361;;0
15;LC;48177;D;13;0;;0.40033;3.77499;0.16537;ROSA;343;;0
15;LC;48177;D;13;0;;0.40033;3.77499;0.16537;ROSA;363;;0
15;LC;52657;E;29;0;;2.84088;-0.17836;0.03216;AMARELA;342;;0
15;LC;52657;E;29;0;;2.84088;-0.17836;0.03216;AMARELA;362;;0
15;LC;60495;C;24;0;;2.56194;0.23409;0.18202;CINZA;344;;0
15;LC;60495;C;24;0;;2.56194;0.23409;0.18202;CINZA;364;;0
15;LC;60495;C;24;0;;2.56194;0.23409;0.18202;CINZA;365;;1
15;LC;67813;A;2;0;;2.15877;0.25475;0.35078;AZUL;299;;0
15;LC;86338;A;23;0;;2.40068;0.24895;0.16861;AMARELA;300;;0
15;LC;97244;B;10;1;Não permitiu a convergência do algoritmo de estimação da TRI;;;;CINZA;302;;0
15;LC;97244;B;10;1;Não permitiu a convergência do algoritmo de estimação da TRI;;;;CINZA;309;;1
16;LC;24146;C;4;0;;2.0325;0.3763;0.19245;CINZA;344;;0
16;LC;24146;C;4;0;;2.0325;0.3763;0.19245;CINZA;364;;0
16;LC;24146;C;4;0;;2.0325;0.3763;0.19245;CINZA;365;;1
16;LC;31106;B;1;0;;1.31632;-0.22164;0.21467;ROSA;343;;0
16;LC;31106;B;1;0;;1.31632;-0.22164;0.21467;ROSA;363;;0
16;LC;32652;A;20;0;;1.47431;0.68269;0.19655;AZUL;341;;0
16;LC;32652;A;20;0;;1.47431;0.68269;0.19655;AZUL;361;;0
16;LC;40014;E;27;0;;1.23712;2.36346;0.06559;AMARELA;300;;0
16;LC;40082;C;21;0;;2.0577;0.58838;0.21497;AMARELA;342;;0
16;LC;40082;C;21;0;;2.0577;0.58838;0.21497;AMARELA;362;;0
16;LC;49264;D;28;0;;1.21462;1.8515;0.06463;AZUL;299;;0
16;LC;55655;A;24;0;;1.141;1.07852;0.04139;ROSA;301;;0
16;LC;98151;B;11;0;;2.03207;0.84352;0.15591;CINZA;302;;0
16;LC;98151;B;11;0;;2.03207;0.84352;0.15591;CINZA;309;;1
17;LC;29006;C;17;0;;1.93655;2.07008;0.33178;AZUL;341;;0
17;LC;29006;C;17;0;;1.93655;2.07008;0.33178;AZUL;361;;0
17;LC;40082;C;21;0;;2.0577;0.58838;0.21497;CINZA;344;;0
17;LC;40082;C;21;0;;2.0577;0.58838;0.21497;CINZA;364;;0
17;LC;40082;C;21;0;;2.0577;0.58838;0.21497;CINZA;365;;1
17;LC;40297;B;22;0;;1.10243;-0.33419;0.21212;ROSA;343;;0
17;LC;40297;B;22;0;;1.10243;-0.33419;0.21212;ROSA;363;;0
17;LC;49148;D;18;0;;1.69555;1.08115;0.19729;AMARELA;342;;0
17;LC;49148;D;18;0;;1.69555;1.08115;0.19729;AMARELA;362;;0
17;LC;86586;B;18;0;;1.37171;2.03519;0.15453;ROSA;301;;0
17;LC;97334;E;15;0;;1.45439;0.85138;0.02341;AZUL;299;;0
17;LC;97379;C;30;0;;1.88369;0.71672;0.16741;CINZA;302;;0
17;LC;97379;C;30;0;;1.88369;0.71672;0.16741;CINZA;309;;1
17;LC;97420;D;16;0;;2.06036;1.69001;0.18694;AMARELA;300;;0
18;LC;30562;A;25;0;;1.62382;1.36347;0.31695;AMARELA;342;;0
18;LC;30562;A;25;0;;1.62382;1.36347;0.31695;AMARELA;362;;0
18;LC;49148;D;18;0;;1.69555;1.08115;0.19729;CINZA;344;;0
18;LC;49148;D;18;0;;1.69555;1.08115;0.19729;CINZA;364;;0
18;LC;49148;D;18;0;;1.69555;1.08115;0.19729;CINZA;365;;1
18;LC;55978;A;12;0;;1.34997;0.98294;0.24613;ROSA;343;;0
18;LC;55978;A;12;0;;1.34997;0.98294;0.24613;ROSA;363;;0
18;LC;60495;C;24;0;;2.56194;0.23409;0.18202;AZUL;341;;0
18;LC;60495;C;24;0;;2.56194;0.23409;0.18202;AZUL;361;;0
18;LC;83000;C;16;1;Não permitiu a convergência do algoritmo de estimação da TRI;;;;AMARELA;300;;0
18;LC;96667;A;3;0;;3.96146;1.02682;0.10745;AZUL;299;;0
18;LC;96670;C;3;0;;2.92362;1.1151;0.15473;CINZA;302;;0
18;LC;96670;C;3;0;;2.92362;1.1151;0.15473;CINZA;309;;1
18;LC;98005;B;26;0;;2.32399;0.94124;0.14902;ROSA;301;;0
19;LC;24146;C;4;0;;2.0325;0.3763;0.19245;AZUL;341;;0
19;LC;24146;C;4;0;;2.0325;0.3763;0.19245;AZUL;361;;0
19;LC;30562;A;25;0;;1.62382;1.36347;0.31695;CINZA;344;;0
19;LC;30562;A;25;0;;1.62382;1.36347;0.31695;CINZA;364;;0
19;LC;30562;A;25;0;;1.62382;1.36347;0.31695;CINZA;365;;1
19;LC;38027;E;17;0;;1.64323;2.21785;0.27013;CINZA;302;;0
19;LC;38027;E;17;0;;1.64323;2.21785;0.27013;CINZA;309;;1
19;LC;38461;C;24;0;;2.519;0.54792;0.18971;ROSA;343;;0
19;LC;38461;C;24;0;;2.519;0.54792;0.18971;ROSA;363;;0
19;LC;50236;B;12;0;;3.46667;1.04202;0.14212;AMARELA;300;;0
19;LC;56029;E;23;0;;2.58475;0.1231;0.20026;AMARELA;342;;0
19;LC;56029;E;23;0;;2.58475;0.1231;0.20026;AMARELA;362;;0
